날짜,제목,본문,링크
2025-12-04 23:40:00,"金 총리, 서울 폭설 ""즉각 제설작업 개시"" 긴급 지시","[서울경제]  김민석 국무총리가 4일 서울특별시 전역 폭설에 따른 대응상황을 보고받고 “행정안전부는 서울시 등과 협력해 즉각 도심 주요 간선도로 및 중심지 도로에 대해 제설 및 제빙 작업을 개시하라""고 긴급 지시했다.  김 총리는 “가능한 경우 차량 통제·우회 조치를 시행하고, 한국도로공사와 경찰청은 즉시 고속도로 통행에 문제가 없도록 제빙 작업 실시 및 우회도로 안내 등을 실시하며 서울시 등 관계 지방정부는 원활한 대중교통 운행을 위해 지하철 연장운행 버스 우회노선, 긴급 셔틀버스 방안을 마련해 시행하라”고도 지시했다.  특히 내일 ‘출근 대란’을 막기 위해 도로교통 상황, 대피요령, 대체 교통수단, 안전 안내사항 등을 즉시 알리는 공식 공지 및 홍보를 실시하라고 덧붙였다.  김 총리는 “행안부와 관계 지방정부는 향후 동절기 폭설 등이 시민의 생명과 도시 기능 전반에 중대한 영향을 미칠 수 있는 재난 상황임을 인식하고 ‘신속성·효율성·투명성’ 원칙하에 선제적으로 필요한 행정조치를 시행하라”고 밝혔다.",https://n.news.naver.com/mnews/article/011/0004563751
2025-12-04 23:25:00,국가건강검진 '흉부 엑스레이' 대상자 연령 조정 연내 결론,"[서울경제]  정부가 국가건강검진에서 흉부 엑스레이 검사 대상을 줄이는 방안을 연내에 결론 내기로 했다.  보건복지부는 4일 제2차 국가건강검진위원회를 열고, '흉부 방사선 검사 개선 방안'을 심의했다. 2023년 기준 발견율이 0.03%에 불과한 폐결핵 검진에 1426억 원이 소요돼 검사 효과 대비 비용이 과다하는 지적이 지속적으로 제기된 데 따른 조치다.  위원들은 전원 흉부 엑스레이 검사 시행 기준을 개선해야 할 필요성에 동의했으며, 연령과 고위험군 포괄 범위 등 세부 기준을 추가 논의해 연말까지 결정하기로 했다.  흉부 엑스레이검사는 2018년부터 국가검진 중 가장 개선이 시급한 항목으로 거론돼 왔다. 20세 이상 전국민 대상으로 흉부 엑스레이 검사를 시행하는 것은 국가건강검진 원칙에 부합하지 않는 데다 검진 이외에 진료를 통한 수검 인원이 매년 약 900만 명에 달해 중복 사례가 많다는 이유에서다. 복지부는 지난 9월 제1차 국가건강검진위원회를 열고 연내 개선 방안을 확정하기 위해질병청, 고용노동부 등 관계부처 및 기관과 함께 개선 방안을 검토 중이다.  국회 보건복지위원회 소속 더불어민주당 김윤 의원이 국민건강보험공단에서 받은 자료를 보면 2020년부터 지난해까지 흉부 엑스레이를 찍은 직장 가입자 중 석 달 내 폐결핵 진단율은 0.004%에 그쳤다.",https://n.news.naver.com/mnews/article/011/0004563750
2025-12-04 23:03:00,"방시혁, 결국 '1500억원' 하이브 주식 묶였다…법원 재판 전 동결 결정","[서울경제]  법원이 사기적 부정거래 의혹으로 수사를 받는 방시혁 하이브 의장의 주식을 향후 재판에 대비해 일단 묶어두는 추징보전 조처를 한 것으로 전해졌다.  4일 연합뉴스에 따르면 서울남부지법은 지난달 19일 방 의장의 하이브 주식 1568억원 상당에 대해 기소 전 추징보전 청구를 받아들여 인용 결정을 내린 것으로 알려졌다.  추징보전은 범죄로 얻은 것으로 의심되는 수익을 임의로 처분하지 못하도록 피고인의 확정판결 전까지 동결하는 절차다. 선고 결과에 따라 추징 가능성이 있는 자산을 미리 보전해두는 조치다. 불법 수익은 몰수가 원칙이나 임의 소비 등으로 사라질 경우 상응 자산을 추징할 수 있다.  이번 조치는 서울경찰청 금융범죄수사대의 신청에 따라 서울남부지검이 청구한 것으로 전해졌다.  하이브 관계자는 “추징보전은 통상적인 절차로 유무죄에 대한 판단은 아니다”라며 “조사 과정에 성실히 임했고, 소명도 마쳤으며 수사기관의 판단을 기다리고 있다”고 밝혔다.  방 의장은 지난 2019년 하이브 투자자들에게 ‘주식 상장 계획이 없다’고 속여 특정 사모펀드 측에 지분을 넘기고, 이후 상장한 혐의를 받고 있다.  그는 사모펀드 측과 사전에 맺은 비공개 계약에 따라 상장 후 매각 차익의 30%를 받아 약 1900억원의 부당이득을 거둔 것으로 경찰은 보고 있다.",https://n.news.naver.com/mnews/article/011/0004563749
2025-12-04 22:48:00,美 신규실업수당 청구건수 3년 만에 최저,"[서울경제]  미국 노동부는 지난주(11월 23∼29일) 신규 실업수당 청구 건수가 19만1000건으로, 한 주 전보다 2만7000건 감소했다고 26일(현지 시간) 밝혔다.  이는 지난 2022년 9월 이후 3년 2개월 만에 가장 낮은 청구 건수다. 다우존스가 집계한 전문가 전망치(22만 건)도 밑돌았다.  2주 이상 실업수당을 신청한 '계속 실업수당' 청구 건수는 11월 16∼22일 주간 193만9000건으로 한 주 전보다 4000건 감소했다.  직전 주의 계속 실업수당 청구 건수는 194만3000건으로 1만7000건 하향 조정됐다.  미 연방정부 셧다운(일시적 업무정지) 사태 여진으로 10월 고용보고서 발표가 취소되고 11월 지표 발표도 지연된 가운데 월가에서는 고용시장 동향을 가늠하기 위해 실업수당 청구 등 고용 관련 대체 지표에 촉각을 곤두세우고 있다. 전문가들은 미국의 고용주들이 경제 불확실성을 고려해 직원 해고를 줄이는 대신 신규 채용도 줄이는 저채용·저해고 노동시장 상황이 지속되고 있다고 보고 있다.",https://n.news.naver.com/mnews/article/011/0004563748
2025-12-04 22:22:00,"""짠, 나는 사실 중국인""…차별 무서워 대만 여권으로 위장한 중국인, 대만인 '격노'","[서울경제]  중·일 외교 갈등이 고조되는 가운데 일본을 찾는 일부 중국인 관광객이 '반중 정서'에 대한 불이익을 피하려는 목적으로 여권 외관을 위장하는 사례가 확산되고 있다. 중국 여권에 대만 혹은 일본 여권처럼 보이는 커버를 씌워 국적을 숨기는 방식이 온라인을 통해 공유되고 있어 논란이 일고 있다.  4일(현지시간) 일본 닛칸스포츠와 대만 자유시보는 한 중국인 관광객이 일본 내에서의 차별을 피하기 위해 ‘대만 여권 커버’를 사용한 것이 화제가 됐다""고 보도했다. 실제로 중국인 여행객은 자신의 사회관계망서비스(SNS)에 빨간 중국 여권에 ‘중화민국(대만)’ 문구가 새겨진 녹색 여권 커버를 구매해 씌운 사진을 올리며 “이렇게 하니 (일본) 여행이 훨씬 편했다”고 주장했다.  또 다른 중국 누리꾼은 중국 온라인 쇼핑몰 타오바오(중국 대형 쇼핑 사이트)에서 판매되는 일본 여권 디자인 커버의 판매 정보도 공유했다. 그는 “다른 사람이 참고할 수 있도록 방법과 구매처를 알린다”며 모방을 조장하는 모습까지 보였다.  이 게시물을 접한 대만 누리꾼들은 “중국인이 대만인 행세하는 것은 사기”, “대만으로 귀화하고 싶은 것 아니냐” 등의 반응을 보였다.  이어 자유시보는 “이 게시물은 일본에 사는 대만인들의 분노를 야기했다. 해당 내용은 현지 SNS에서 큰 논란을 촉발했다”고 전했다.  이 게시물들은 일본 거주 대만인 커뮤니티를 통해 확산되며 논란이 커졌다. 온라인 여론은 “중국인은 대만이나 일본인으로 위장하지 말라”, “이거 불법 아니냐”는 비난이 쏟아졌다. 일부 대만 네티즌은 “세관은 여권을 구별할 수 있다. 저건 자기 위안일 뿐”이라며 냉소를 보이기도 했다.    흥미롭게도 자유시보는 한국에서 나타난 반대 사례도 소개했다. 최근 한국에서도 반중 정서가 강해지자 대만 관광객들이 ‘저는 대만인입니다’라는 배지를 달고 여행한 경우가 실제 보고됐다는 것이다. 해당 사진이 온라인에 돌자 일부 한국 누리꾼들은 “혐오를 부추기는 사람은 소수일 뿐”이라며 사과 메시지를 남기기도 했다.  일본은 여권 외부에 커버를 씌우는 행위 자체는 제한하지 않는다. 다만 여권을 다른 국가 여권처럼 보이게 함으로써 심사 당국을 오인시키거나 신분을 숨기는 의도가 있다고 판단될 경우, 사문서 위조·변조와 출입국관리법 위반 소지가 발생할 수 있다는 게 법조계 설명이다.",https://n.news.naver.com/mnews/article/011/0004563747
2025-12-04 22:14:00,‘동덕여대 칼부림 예고글’ 10대 여성 피의자 검거… 마산 자택서 붙잡혀,"[서울경제]  남녀공학으로 전환하기로 결정한 동덕여대를 겨냥해 ‘칼부림을 하겠다’며 협박 글을 남긴 10대 여성이 경찰에 붙잡혔다. 서울경찰청은 현재까지 허위 폭발물 설치나 흉기난동을 예고하는 등 공중협박 혐의로 총 47명을 검거해 수사하고 있다.  4일 서울경찰청은 이달 3일 자신의 소셜네트워크서비스(SNS)에 동덕여대를 겨냥해 칼부림 예고 글을 올린 10대 여성 A 씨를 검거했다고 밝혔다. 이날 오전 ‘동덕여대 칼부림 예고글이 인터넷상에 올라왔다’는 내용의 신고를 접수한 서울경찰청은 경남경찰청에 공조를 요청해 경남 창원시 마산의 주거지에 있던 A 씨를 공중협박 혐의로 체포했다.  A 씨는 이날 영어로 ‘학교 갈 준비가 됐다’는 문장과 함께 칼이 든 가방 사진을 게시한 혐의를 받는다. ⁠A 씨는 동덕여대의 남녀공학 전환 결정에 불만을 갖고 범행을 저지른 것으로 알려졌다.  이번 협박글로 당초 예정돼 있었던 동덕여대의 ‘래커칠 제거 행사’가 취소됐다. 행사에 맞서 시위를 할 예정이었던 동덕여대 중앙동아리 연합 또한 집회를 잠정 연기하겠다고 밝혔다.  한편 이달 3일 동덕여대는 공학전환공론화위원회(공론화위) 최종 권고안 결과를 받아들여 현재 재학생이 모두 졸업하는 2029년부터 남녀공학으로 전환하겠다고 밝힌 바 있다. 김명애 총장은 입장문을 통해 “권고안은 대학의 미래 방향에 대한 공동의 판단이자 책임 있는 결론”이라며 수용 의사를 전했다.  한편, 지난 3월 공중협박죄 신설 이후 불특정 다수를 상대로 한 폭발물 설치 허위글이나 흉기난동 예고글 등을 올려 서울경찰에 검거된 피의자는 총 47명이다. 이들은 대부분 자신들의 행위가 단순한 장난 또는 불만 표시였을 뿐이라고 주장하고 있다.  그러나 서울경찰청은 이러한 행위가 실제 실행의사와 관계없이 시민들에게 불안감을 조성하고 사회 안전망을 교란하는 명백한 범죄 행위라고 판단해 게시자를 특정, 검거하고 있다. 일례로 서울 강남경찰서는 지난 9월 24일 인천항에 폭탄 테러를 하겠다는 게시글을 작성한 20대 여성을 검거한 바 있다. 지난달 25일에는 서울 노원구의 한 고등학교에 폭탄 테러를 하겠다고 글을 올린 10대 남성도 체포된 바 있다.  서울경찰청은 “공중협박 등 TF를 구성하여 신속하게 추적수사 및 검거 활동을 하고 있다”며 “불특정 다수를 겨냥한 협박 행위에 대해 끝까지 추적하여 법에 따라 엄정하게 처벌할 것”이라고 밝혔다.",https://n.news.naver.com/mnews/article/011/0004563745
2025-12-04 22:12:00,[사진] 제주 자원순환관리시설 화재,[서울경제]  4일 제주시 노형동의 한 자원순환관리시설 화재 현장에서 검은 연기가 치솟는 가운데 소방대원들이 진화 작업을 벌이고 있다. 소방 당국은 폐기물에서 불이 시작된 것으로 추정하고 대응 1단계를 발령한 지 2시간여 만에 큰 불길을 잡았다고 밝혔다. 제주=연합뉴스,https://n.news.naver.com/mnews/article/011/0004563744
2025-12-04 22:10:00,"삼성에피스, 법적리스크 털고 국내서 아일리아 시밀러 판매 재개…국내 시장 3파전 돌입","[서울경제]  삼성바이오에피스·셀트리온(068270)·삼천당제약(000250)이 국내 황반변성 치료제 ‘아일리아’ 바이오시밀러 시장을 두고 3파전에 돌입한다.  4일 업계에 따르면 서울고등법원 제5-3민사부는 최근 삼성바이오에피스와 리제네론·바이엘간 진행된 아일리아 바이오시밀러 ‘아필리부’ 판매금지 가처분 소송에서 삼성바이오에피스의 손을 들어줬다. 올 5월 서울중앙지방법원이 가처분 신청을 인용해 판매가 중단된 지 7개월 만이다. 삼성바이오에피스 관계자는 “가처분에서 승소한 만큼 국내 판매를 재개할 것”이라고 말했다.  삼성바이오에피스는 지난해 5월 국내사 중 최초로 아필리부 판매를 시작했지만 올해 가처분에서 패소하며 판매를 중단했다. 이로 인해 셀트리온이 지난해 9월 내놓은 ‘아이젠젤트’가 아일리아의 유일한 바이오시밀러 제품으로 시중에서 판매되고 있었다. 하지만 삼성바이오에피스가 법적리스크를 털고 판매 재개에 나서기로 한데다, 삼천당제약도 이달부터 ‘비젠프리’ 판매를 시작해 3개사가 경쟁하는 구도로 재편됐다. 이 외에도 알테오젠(196170)이 한림제약과 판매계약을 체결하고 ‘ALT-L9’의 국내 품목허가를 기다리고 있어 향후 경쟁은 더 치열해질 전망이다.  아일리아는 황반변성 치료제로 2012년 미국 식품의약국(FDA) 승인을 받은 후 지난해 글로벌 매출 약 95억 2300만 달러를 기록한 블록버스터다. 국내 시장 규모는 약 1000억 원으로 알려졌다.  글로벌 시장에서는 아일리아의 독주가 이어지고 있다. 현재 미국 등에서 바이오시밀러 판매가 가능한 기업은 특허 소송에서 승소한 암젠이 유일하다. 다만 2027년 6월 특허 만료를 앞두고 산도스, 셀트리온 등이 원개발사와 내년 말부터 바이오시밀러를 출시하기로 합의해 시장 재편 움직임이 나타나고 있다. 바이오업계 관계자는 “아직 소송이 진행 중인 삼성바이오에피스도 원개발사와 합의 논의를 진행 중인 것으로 안다”고 전했다.   ; 삼성에피스, 법적리스크 털고 국내서 아일리아 시밀러 판매 재개…국내 시장 3파전 돌입",https://n.news.naver.com/mnews/article/011/0004563743
2025-12-04 22:02:00,[사진] 매서운 서울 첫눈…주차장 된 퇴근길,[서울경제]  올겨울 첫 대설 재난문자가 발송된 4일 서울 정릉IC에서 국민대 방향 내부순환로가 꽉 막혀 차들이 옴싹달싹 못하고 있다. 이날 내린 폭설로 인해 오후 9시 기준 내부순환로를 비롯해 북부간선도로·강변북로 등 도시고속도로 19곳과 시내도로 8곳 등이 진입 통제됐다. 기상청은 5일 새벽까지 이어지는 눈과 영하권 기온으로 인해 일부 도로에서 급결빙 위험이 있다며 차량 운행에 주의할 것을 당부했다. 뉴스1,https://n.news.naver.com/mnews/article/011/0004563742
2025-12-04 21:59:00,"""경단녀 42명 다시 사회로""…강서구, 경력보유여성 교육훈련","[서울경제]  서울 강서구는 경력보유여성 교육훈련 과정을 끝낸 뒤 지난 달 28일 수료식을 진행했다.  교육 위탁 기관인 서울호서직업전문학교에서 열린 행사에는 총 42명의 수료자 중 35명이 참여해 자리를 빛냈다. 행사는 호서전문학교 최순식 교수가 지난 사업 경과보고에 이어 수료증을 전달하는 순으로 진행됐다.  교육은 올해 7월부터 4개월간 △이커머스(전자상거래) 창업 △수납정리 컨설턴트 양성 △실버복지 행정사무원 양성 등 총 3개 과정으로 운영됐다.  구는 직업 교육훈련에 그치지 않고, 현장실습과 관계 기관과의 연계를 통해 실질적인 재취업과 사회참여를 늘리고자 했다. 그 결과 ‘이커머스 창업’ 교육 수료자 12명 전원이 사업자등록을 한 후, 생필품, 의류, 식품 등을 판매하는 온라인 스토어를 창업했다. ‘수납정리 컨설턴트’ 양성 수료자 17명 전원도 홈케어 분야 회사에 취업하는 성과를 거뒀다.",https://n.news.naver.com/mnews/article/011/0004563741
