날짜,제목,본문,링크
2025-12-08 22:41:00,"더블랙레이블·갓·불닭볶음면, 한국이미지상 받는다","[이데일리 윤기백 기자] 넷플릭스 애니메이션 ‘케이팝 데몬 헌터스’(케데헌) 오리지널사운드트랙(OST) 프로듀싱에 참여한 가요기획사 더블랙레이블과 갓, 불닭볶음면이 ‘2026 한국이미지상’을 수상한다.  디딤돌상 수상자인 더블랙레이블 테디 총괄 프로듀서(왼쪽)와 정경인 대표. 한국이미지커뮤니케이션연구원(CICI)은 디딤돌상에 더블랙레이블, 부싯돌상에 갓, 조약돌상에 불닭볶음면을 각각 선정했다고 8일 밝혔다.  먼저 디딤돌상은 한국 이미지를 세계에 널리 알리는 데 기여한 한국인·기업에, 부싯돌상은 한국을 세계에 알리는 데 불씨가 된 인물·사물을 각각 대상으로 한다. 조약돌상은 여럿이 모여 조화를 이루며 한국의 매력을 세계에 전한 기업(제품)·단체에 주어진다.  더블랙레이블은 ‘케데헌’ OST의 프로듀싱에 참여해 K팝의 감성과 예술성을 전 세계에 알리고, 미국 빌보드와 영국 오피셜 차트 1위라는 기록적인 성과를 일궈 디딤돌상에 선정됐다. 수상자로는 더블랙레이블의 정경인 대표와 테디 총괄 프로듀서가 나선다.  부싯돌상을 수상한 갓을 대표해 수상에 나서는 배우 겸 작가 차인표. 갓은 ‘케데헌’을 계기로 다양한 콘텐츠와 체험을 통해 한국의 멋과 전통을 알려 부싯돌상에 선정됐다. 배우 겸 작가 차인표가 부싯돌상을 대표 수상한다.  불닭볶음면은 강렬한 매운맛으로 전 세계인의 입맛을 사로잡고 사회관계망서비스(SNS) 챌린지 열풍을 일으켜 K푸드 트렌드를 확산한 점을 인정 받아 조약돌상을 받게 됐다. ‘불닭의 어머니’로 불리는 김정수 삼양식품 부회장이 수상자로 참석한다.  조약돌상을 수상한 불닭볶음면의 김정수 삼양식품 부회장. 한국이미지커뮤니케이션연구원는 매년 초 한국이미지상 시상식을 통해 한 해를 빛낸 인물, 사물, 단체에 상을 수여하고 있다. 이를 통해 한국인에게는 한국 이미지 알리기의 중요성을 일깨우고, 외국인에게는 한국 이미지의 정수를 오감으로 느낄 수 있게 하려는 취지다.  시상식은 내달 15일 오후 5시 30분 서울 강남구 웨스틴 서울 파르나스 하모니 볼룸에서 열린다.",https://n.news.naver.com/mnews/article/018/0006179832
2025-12-08 22:41:00,이지스운용 우선협상대상자에 외국계 사모펀드,"[이데일리 장영은 기자] 국내 최대 부동산 자산운용사인 이지스자산운용(이지스운용)의 인수 우선협상대상자로 외국계 사모펀드(PEF)가 선정됐다.  (사진= 이지스자산운용)   8일 금융투자업계에 따르면 이지스운용 매각 주관사인 모건스탠리와 골드만삭스는 외국계 PEF 힐하우스인베스트먼트(힐하우스)를 우선협상대상자로 선정했다.  힐하우스는 인수 희망 가격으로 1조 1000억원을 제시한 것으로 알려졌다. 현재 매각 대상 지분은 이지스운용 경영권 포함 약 98%다. 당초에는 최대주주 손화자 씨와 재무적투자자(FI) 지분 등 약 70%가 대상이었지만, 소액주주까지 대거 매각에 참여하면서 지분 규모가 크게 늘었다.  힐하우스는 당초 본입찰 단계에서 9000억원대 중반을 써냈으나 이후 ‘프로그레시브 딜’(경매호가식 입찰)을 거치며 인수 가격을 대폭 상향 조정했다. 프로그레시브 딜은 기업 인수·합병(M&A) 과정에서 본입찰을 통과한 인수 후보들을 대상으로 다시 가격 경쟁을 붙여 매각 가격을 높이는 입찰 방식이다.  다른 본입찰 참여자인 한화생명은 9000억원대 중반, 흥국생명은 약 1조 500억원을 각각 제시한 것으로 전해졌다.  우선협상대상자 선정 이후에는 금융 당국의 대주주 적격성 심사가 남아 있다. 금융위원회는 심사 과정에서 △재무 건전성 △사회적 신용 △자금 조달 방식의 투명성 등을 검토한다. 힐하우스가 외국계 사모펀드라는 점에서 까다로운 심의가 예상된다. 단기 투자자금 회수를 목표로 하는 PEF의 특성상 인수 기업의 재무 건전성을 해칠 수 있다는 우려가 크기 때문이다.  이지스운용에는 공적자금이 대거 투입돼 해외 자본이 인수하는 것에 대한 논란도 있을 수 있다. 이지스운용은 국민연금과 공무원연금, 각종 공제회 등 국내 주요 기관 자금으로 성장해 왔다. 또 해외 사모펀드가 경영권을 쥔다면 국내 금융·부동산 정책 기조와 충돌할 가능성도 제기된다.  대주주 적격성 심사까지 통과하면 우선협상 대상자인 힐하우스가 내년 상반기 잔금 지급 등을 하면서 거래가 최종 마무리된다. 이번 거래의 인수 주체는 힐하우스측의 삼티AMC다.  한편, 힐하우스는 중국 출생의 싱가포르인 장 레이가 2005년 창업한 회사다. 본사는 싱가포르에 있다. 중국 텐센트와 바이두에 초기 투자하며 큰 성과를 냈으며, 상당한 규모의 중국 자금을 운용하는 것으로 알려졌다. 국내에도 △우아한형제들(배달의민족) △컬리 △크래트폰의 초기 투자자로 이름을 알렸으며, SK온과 SK에코프라임 등에 투자하기도 했다.",https://n.news.naver.com/mnews/article/018/0006179831
2025-12-08 22:38:00,'환자 결박 사망' 양재웅 병원 3개월 업무정지 처분 예고,"[이데일리 최오현 기자] 보건당국이 정신건강의학과 전문의 겸 방송인 양재웅(43)씨가 운영하는 병원에 업무정지 처분을 예고했다. 정신건강의학과 전문의 겸 방송인 양재웅 씨가 지난해 10월 23일 오후 서울 여의도 국회에서 열린 보건복지위원회의 복지부 등에 대한 종합 국정감사에 증인으로 출석해 질의에 답한 뒤 증인석으로 돌아가고 있다. (사진=연합뉴스) 경기 부천시보건소는 의료진의 무면허 의료 행위(의료법 위반) 등이 적발된 부천 모 병원에 3개월 업무정지 처분 사전 통지서를 보냈다고 8일 밝혔다. 보건소는 이달까지 병원으로부터 의견 제출을 받은 뒤 최종 행정처분을 내릴 방침이다.  양씨가 운영하는 병원은 지난해 5월 환자 사망사고가 발생했다. 이와 관련 이날 한계레 보도에 의하면 해당 병원은 폐업절차를 밟기 위해 환자 전원 조치를 취하고 있는 것으로 알려졌다. 다만 해당 병원 관계자는 “(폐업 관련해) 전달받은 게 없어 따로 안내할 내용이 없다”고 말했다. 부천시보건소 관계자는 “현재 병원에서 제출한 폐업 관련 서류는 없다”며 “과징금 처분을 받겠다고 의견서를 제출하면 병원은 업무정지 없이 영업을 계속할 수 있다”고 알렸다.  지난해 양씨가 운영하는 병원에서는 복부 통증을 호소하던 30대 여성 환자가 결박돼 숨지는 사고가 발생했다. 이 환자는 다이어트약 중독 치료를 위해 입원한지 17일 만에 ‘급성 가성 장폐색’으로 숨졌다.  검찰 조사 결과 병원 관계자들은 항정신병 약물의 부작용을 제대로 살피지 않고, 통증을 호소하는 환자를 안정실에 감금하고 손발을 결박하거나 방치한 것으로 파악됐다.  이 일로 이 병원에서 근무하는 40대 주치의 A씨와 간호사 등 5명을 지난달 업무상과실치사 등 혐의로 재판에 넘겨졌고, 양씨는 지난해 국회 보건복지위원회 국정감사에 증인으로 출석하기도 했다. 현재 검찰은 양씨를 포함한 의료진 7명을 상대로 수사를 이어가고 있다.  한편 양씨는 걸그룹 EXID 멤버 하니와 지난해 9월 결혼식을 올릴 예정이었으나, 해당 사건이 불거지며 결혼식을 연기한 바 있다.",https://n.news.naver.com/mnews/article/018/0006179830
2025-12-08 22:35:00,"홍준표 ""정치한 죄로 늙어서까지 욕 먹어, 다시 태어난다면…""",[이데일리 이로원 기자] 홍준표 전 대구시장은 “정치에 발을 들인 죄로 무엇을 해도 반대 진영으로부터 욕을 먹었다”며 “다시 태어난다면 역사학자로 살고 싶다”는 회한을 드러냈다.  (사진=뉴시스) 8일 홍 전 시장은 페이스북에 “수능 치루고 대학 입시를 앞둔 청년들이 평생을 좌우할 진로 결정을 보다 신중하게 했으면 좋겠다”며 이같이 말했다.  그는 “52년 전 고려대 법대(행정학과 72학번)를 가지 않고 경북대 의대나 육사 32기로 갔다면 내 인생은 어떻게 전개되었을까”라며 가보지 않은 길을 돌아다봤다.  이어 “육사에 갔으면 아마 동향 출신 전두환의 부하로 스카우트돼 설치다가 내란범으로 몰려 인생 망쳤을 가능성이 컸을 것”이라며 하나회에 들어가 전두환 전 대통령의 총애 속에 우쭐하다가 옥살이했을 가능성이 높았다고 자평했다. 경남 창녕이 고향인 홍 전 시장은 이웃 동네인 합천 출신 전두환 전 대통령과 같은 대구에서 중·고등학교를 나왔다.  또 애초 의대 진학을 목표로 대구 영남고 시절 이과를 택했던 홍 전 시장은 “경북대 의대를 갔으면 지금쯤 시골 한적한 곳에 가서 의사로 늙어 갔을 것”이라고 회상했다.  그러면서 “(검사가 된 뒤 정치권에 입문하는 등) 갈등 많은 곳만 찾아다닌 죄로 늙어 가면서까지 반대 진영으로부터 무얼 해도 욕먹는 사람으로 세월을 보내니 참 아쉽다”며 “다시 태어나면 갈등 없는 역사학자로 살고 싶다”며 지금 대학에 진학한다면 사학과를 택하겠다고 했다.  앞서 22대 총선을 하루 앞둔 2024년 4월 9일에도 홍 전 시장은 “이과 출신인 내가 의대를 지망하다가 본고사 한 달 앞두고 법대로 갔다”며 “그때 의대로 갔으면 지금보다 훨씬 갈등 없는 세상에 살았을 터인데 가끔 잘못 선택한 게 아니었는지 후회할 때가 있다”고 말한 바 있다.  홍 전 시장은 당초 의대 진학을 목표로 대구 영남고 시절 이과를 택했던 것으로 알려졌다.  그러다 가정형편이 어려웠던 홍 전 시장은 1971년 10월 육사에 특차로 합격했으나 입학을 포기했다. 부친이 사람들에게 무시당하는 것을 본 뒤 ‘검사가 되겠다’며 의대 진학을 권하는 담임 선생님을 설득해 법대에 입학했다.,https://n.news.naver.com/mnews/article/018/0006179829
2025-12-08 22:18:00,"""옆 카페 사장""..금은방 속여 2400만원어치 훔쳐 도주","[이데일리 장영락 기자] 대전의 한 금은방에서 수천만 원 상당의 금품 절도 사건이 발생해 경찰이 용의자를 추적하고 있다. 뉴시스 대전 둔산경찰서는 대전 서구 탄방동의 한 금은방에서 절도 신고가 접수돼 수사 중이라고 8일 밝혔다.  경찰에 따르면 이날 오전 11시께 한 남성이 “며칠 전 10돈짜리 목걸이 등을 보고 갔다”며 해당 업소를 찾았다.  이후 남성은 계좌이체를 하겠다며 금목걸이 등 2400만 원 상당의 금품 포장을 요구했는데, 직원이 거절하자 “옆 카페 사장인데 현금을 바로 가져오겠다”고 속인 뒤 귀금속을 들고 사라졌다.  신고를 접수한 경찰은 인근 CCTV 영상 등을 토대로 용의자를 특정, 도주로를 파악해 추적 중이다.",https://n.news.naver.com/mnews/article/018/0006179827
2025-12-08 22:08:00,국민연금 외화채 발행 검토…연금법 개정 만지작,"[이데일리 이지현 기자] 정부가 외환시장 안정화를 위해 국민연금을 통한 외화채권 발행을 검토한다.  8일 보건복지부 관계자는 “국민연금의 외화채 발행에 필요한 요건을 살펴보고 있다”며 “법 개정 사안이며, 관련 연구 용역을 진행 중”이라고 밝혔다.  국민연금 기금운용본부 전경 복지부는 발행의 타당성과 절차, 위험요인 등을 종합적으로 분석하면서 국민연금법 개정 추진 여부도 함께 저울질하고 있는 것으로 알려졌다. 현행 국민연금법은 연금사업 재원을 보험료·기금운용 수익·적립금·결산 잉여금으로 한정하고 있어, 채권 발행을 통한 자금 조달은 법 개정 없이는 불가능하다.  이 내용은 정부가 환율 대응을 위해 기획재정부·보건복지부·한국은행·국민연금 등으로 꾸린 4자 협의체에서 논의될 전망이다. 정부 내에서는 어느 정도 긍정적인 방향으로 의견이 모이고 있는 것으로 알려졌다.  하지만 법 통과 까지는 진통이 예상된다. 일각에선 정부가 환율 방어를 위해 국민 노후자금인 국민연금을 동원한다고 비판하고 있어서다.  정은경 복지부 장관도 최근 기자간담회에서 “국민연금이 국내 경제와 외환시장에 미치는 영향이 커진 건 사실인데, 연기금이 환율에 영향을 미칠 수도 있지만 환율의 영향을 연기금도 굉장히 많이 받는다”며 “이처럼 (국민연금과 환율이) 상호 영향을 줄 수밖에 없기 때문에 새로운 경제 환경에 맞춰 연금 운용을 어떻게 할 것인가에 대해 한 번쯤 고민할 시기”라고 말했다.",https://n.news.naver.com/mnews/article/018/0006179826
2025-12-08 22:00:00,중국인 부부 사이에서 태어난 금발·파란눈 女…알고보니,"[이데일리 최오현 기자] 중국인 부부 사이에 태어난 3살 중국 여아가 백인에 가까운 외모로 중국 내에서 큰 주목을 받고 있다. (사진=사우스차이나모닝포스트) 8일 홍콩 사우스차이나모닝포스트에 따르면 중국 장쑤성에 사는 한 세 살 여자아이가 중국인 부모 사이에서 태어났음에도 백인에 가까운 외모를 보여 온라인에서 폭발적 관심을 받고 있다. 중국 현지 사회관계망서비스에서는 이 사연이 1억2000만회 넘게 조회됐다.  2022년 5월 양씨 부부 사이에서 태어난 이 아이는 파란색 눈동자에 금발 머리를 지녔다. 태어날 당시엔 다른 중국 영아와 다르지 않았지만 생후 8개월 무렵부터 외모 변화가 두드러졌다. 눈동자가 파란색으로 변하더니 돌이 될 즈음 금발 곱슬머리, 긴 속눈썹 등 백인 특유의 특징이 뚜렷해졌다. 부모는 딸의 외모를 보고 “병원에서 아이를 바꿔 데려온 것 아니냐”는 의심을 했으나 여러 차례 DNA 검사 결과 두 사람의 친딸로 확인됐다.  가족의 뿌리를 추적하던 중 아버지인 양씨는 증조부가 러이사인이었다는 점을 알게 됐다. 양씨는 “우리 남성 후손들에게는 혼혈의 흔적이 전혀 나타나지 않았다”며 “증조부에게서 물려받은 열성 유전자가 남성에게는 발현되지 않고, 여성에게서 표현된 것으로 보인다”고 설명했다.  외출할 때마다 사람들의 시선도 따라붙는다. 양씨는 “딸이 왜 외국인처럼 보이냐고 묻는 사람이 많아 설명하기가 지칠 때도 있다”고 털어놨다. 아이의 어머니는 “겉모습은 유전자가 무작위로 조합된 결과일 뿐, 크게 신경 쓰지 않는다”며 “건강하고 행복하게 자라 사회에 도움이 되는 사람이 되길 바랄 뿐”이라고 말했다.",https://n.news.naver.com/mnews/article/018/0006179825
2025-12-08 21:49:00,"6단계 절차에 주관식까지…공정위, '탈팡' 절차 조사 착수","[이데일리 장영은 기자] 대규모 개인정보 유출 사태가 발생한 쿠팡의 복잡한 탈퇴 절차에 대해 공정거래위원회(공정위)가 조사에 착수했다. 조사와 별도로 쿠팡에는 탈퇴 절차를 빠르게 시정하도록 유도한다는 방침이다.  (서진= 로이터)   8일 공정위에 따르면 공정위는 최근 쿠팡에 회원이 쉽게 탈퇴할 수 있도록 절차를 시정하는 방안을 마련해 제출하라고 쿠팡에 요청했다.  쿠팡 앱에서 계정을 탈퇴하려면 ‘마이쿠팡’의 ‘회원정보 수정’을 누른 뒤 PC 버전으로 이동해야 한다. 이후 PC 화면에서는 △본인 확인 △이용 내역 확인 △설문조사 등을 거쳐야 한다. 설문조사에선 ‘쿠팡에 바라는 점’을 주관식으로 적어야 한다. 최대 6단계를 거쳐야 ‘탈팡’(쿠팡 탈퇴)할 수 있는 셈이다.  이같은 복잡한 탈퇴절차 탓에 ‘다크 패턴’이라는 지적까지 나온다. 다크패턴은 사용자가 원치 않은 행동을 하도록 교묘하게 인터페이스를 설계하는 것을 말한다. 우리나라는 취소·탈퇴 방해 등 6가지 유형의 다크패턴을 법으로 금지하고 있으며, 공정위는 이를 위반할 경우 과태료·과징금·영업정지까지도 가능한 위법행위로 보고 있다.  공정위는 쿠팡의 탈퇴 절차가 전자상거래법에 저촉되는지 조사를 진행하는 한편, 쿠팡이 탈퇴 절차를 빠르게시정하도록 우선 유도하겠다는 방침이다. 3400만건에 달하는 개인정보가 유출됐고 2차 피해에 대한 우려까지 나오는 점 등을 고려해서다.  공정위는 또 제3자의 불법 접속으로 인한 피해를 모두 회피하는 내용의 쿠팡의 면책 약관에 대해서도 조사 중이다. 해당 조항이 약관규제법에 저촉되는지 여부를 들여다보고 있다.  이번 개인정보 유출 사태 이후 쿠팡이 지난해 ‘서버에 대한 제3자의 모든 불법적인 접속 또는 서버의 불법적인 이용으로부터 발생하는 손해 등에 관해 책임을 지지 않는다’는 내용을 이용약관 38조 7항에 추가한 사실이 재차 주목을 받으면서 논란이 되고 있다.  공정위는 약관 시정에 관해서도 쿠팡과 협의 중인 것으로 전해졌다.",https://n.news.naver.com/mnews/article/018/0006179824
2025-12-08 21:37:00,"버크셔, ‘투자의 달인’ 버핏 은퇴 앞두고 고위직 대폭 개편","[뉴욕=이데일리 김상윤 특파원] 워런 버핏의 은퇴를 앞두고 버크셔 해서웨이가 최고경영진 개편에 속도를 내고 있다. 창업자 버핏이 60여년간 이끌어온 버크셔 해서웨이가 내년부터 후계 체제로의 본격 전환에 나선다는 평가가 나온다.  8일(현지시간) 월스트리트저널(WSJ)·블룸버그통신 등에 따르면 버크셔는 40년 간 재무를 총괄해온 마크 함부르크 최고재무책임자(CFO)가 2027년을 끝으로 은퇴하며, 내년 6월 1일자로 찰스 창 버크셔 해서웨이 에너지 CFO가 뒤를 잇는다고 밝혔다. 버핏은 “함부르크 CFO는 많은 주주들이 알지 못하는 수준의 기여를 해왔다”며 “영향력은 실로 막대했다”고 평가했다.  보험 부문에서도 변화가 이뤄진다. 가이코 CEO를 맡아온 토드 콤스가 JP모건체이스의 보안·복원력 강화 프로그램을 이끌기 위해 자리에서 물러나며, 후임에는 최고운영책임자(COO)였던 낸시 피어스가 승진한다.  회사 조직도 손질된다. 버크셔는 외부 로펌에 의존해왔던 법무 기능을 내부화해 첫 법무총괄 직책을 신설하기로 했다. 스냅 출신 마이클 오설리번이 2026년 취임할 예정이다. 그는 버크셔가 주로 의뢰해온 뫼거·톨스&올슨에서 근무한 경력도 있다.  또한 비항공기 전세서비스 넷제츠를 이끌고 있는 애덤 존슨이 버크셔의 소비재·서비스·소매 부문을 총괄하는 사장으로 추가 임명돼, 기존 직책을 겸직하게 된다.  앞서 버핏은 올해 말 CEO에서 물러나고 내년부터 오랜 측근인 그렉 에이블 부회장이 경영권을 이어받는다고 밝힌 바 있다. 에이블은 에너지·철도 등 비보험 부문을 관할해왔다.  시장에서는 시가총액 1조달러에 육박하는 버크셔가 ‘포스트 버핏’ 시대 체제로 빠르게 안착하기 위한 준비에 들어갔다는 분석이 나온다.",https://n.news.naver.com/mnews/article/018/0006179823
2025-12-08 21:32:00,"""유흥업소 냉동고에 아기 토막 사체가""…몸통은 사라져","[이데일리 이로원 기자] 일본 도쿄의 한 유흥업소에서 머리와 손발이 절단된 아기의 시신이 발견돼 경찰이 수사에 착수했다.  6일 일본 도쿄의 한 유흥업소 냉동고 안에서 아기의 시신이 발견되면서 경찰이 수사에 착수했다. (사진=마이니치신문) 8일 일본 아사히신문 등 현지 언론에 따르면, 지난 6일 오후 9시경 긴시초역 인근 유흥업소 점원이 “가게 냉장고를 청소하던 중 아기의 머리 같은 게 있다”고 경찰에 신고를 접수했다.  현장에 출동한 경찰은 생후 1년이 채 되지 않은 것으로 보이는 아기 시신을 냉동실에서 발견했다  아기의 양손과 양발은 식품 보관용기 안에서 발견된 것으로 전해졌다. 영아의 몸통은 발견되지 않았으며, 성별 역시 확인되지 않은 상태다.  해당 업소에는 하루 약 20명의 종업원이 출입하는 것으로 알려졌으며, 문제의 냉장고는 이들이 공동으로 사용해 왔다. 시신이 들어있던 냉동실 안에는 일반 음식과 음료도 함께 보관돼 있었던 것으로 전해졌다.  경찰은 해당 사건을 시체 유기로 보고, 부검을 통해 정확한 사망 경위를 조사할 방침이다.",https://n.news.naver.com/mnews/article/018/0006179822
