날짜,제목,본문,링크
2025-12-15 23:59:00,"[美특징주]독시미티, 모건스탠리 ""주가 낙폭 과도"" 분석에 강세","[이데일리 안혜신 기자] 모건스탠리가 독시미티(DOCS)에 대한 투자의견과 목표가를 상향 조정했다. 이에 힘입어 주가도 오르고 있다.  14일(현지시간) 오전 9시52분 현재 독시미티는 전 거래일 대비 2.69%(1.18달러) 오른 45.03달러에 거래되고 있다.  모건스탠리는 독시미티에 대한 투자의견을 ‘중립(Equal-weight)’에서 ‘비중확대(Overweight)’로 상향 조정했다. 목표가 역시 기존 62달러에서 65달러로 소폭 올렸다. 이는 전 거래일 종가 대비 48% 상승 가능한 수준이다.  모건스탠리는 독시미티 주가가 최근 크게 하락하면서 매수 기회가 생겼다고 봤따다. 독시미티는 지난달 6일 실적 발표 이후 약 30% 하락했다.  모건스탠리는 “독시미티 주가 부진은 현재 사업 현황 및 강화되고 있는 플랫폼 이용도를 감안하면 과도하다”면서 “현재 주가는 코로나19 이후 기업 가치 대비 상각 전 영업이익(EBITDA) 배수의 중간값 대비 25% 이상 할인된 수준에서 거래되고 있다”고 지적했다.  모건스탠리는 또 독시미티가 지속적으로 사업을 확장해 의료진의 일상 업무에 깊게 통합됐으며, 이용자 참여도가 높아지고 수익성도 개선되고 있다는 점에 주목했다.",https://n.news.naver.com/mnews/article/018/0006184009
2025-12-15 23:50:00,"美연준 마이런 이사 “기조 인플레이션, 목표치에 근접”","[뉴욕=이데일리 김상윤 특파원] 미국 연방준비제도(Fed)의 스티븐 마이런 이사는 15일(현지시간) 기조 인플레이션이 연준의 물가 목표치에 가까워지고 있다며, 현재의 통화정책 기조가 경제에 불필요하게 긴축적이라고 주장했다.  스티븐 마이런 연방준비제도 이사 (사진=AFP) 마이런 이사는 이날 뉴욕 컬럼비아대에서 열린 행사에서 인플레이션에 대한 비교적 완만한 전망을 제시하는 한편, 노동시장에서 나타나는 둔화 신호에 정책 당국이 더 주의를 기울여야 한다고 강조했다.  그는 코로나19 팬데믹 기간 급등했던 임대료 상승세가 점차 정상화되면서 주거비 인플레이션이 완화될 것으로 예상했다. 주거비·식료품·에너지를 제외한 서비스 물가에 대해서도 노동시장이 식고 있는 만큼 추가적인 상방 압력은 크지 않을 것이라고 평가했다. 특히 포트폴리오 운용 수수료 등 일부 서비스 물가 상승 요인은 실제 소비자가 체감하는 가격 변화라기보다는 통계적 특성에 따른 측면이 있다고 설명했다.  마이런 이사는 “팬데믹 이후 큰 폭의 인플레이션으로 가격 수준이 상승했고, 미국 가계가 여전히 물가 부담에 불만을 느끼는 것은 당연하다”면서도 “가격은 이제 높은 수준에서 다시 안정되고 있다. 통화정책은 이러한 현실을 반영해야 한다”고 말했다.  연준은 지난주 연방공개시장위원회(FOMC) 회의에서 기준금리를 세 차례 연속 인하했지만, 추가 인하에 대해서는 신중한 입장을 시사했다. 일부 연준 인사들은 물가상승률이 여전히 목표치인 2%를 웃돌고 있다는 점을 우려하는 반면, 다른 인사들은 노동시장 둔화에 더 무게를 두고 있다.  도널드 트럼프 대통령에 의해 최근 연준 이사로 임명된 마이런은 상품 물가 상승세가 이어지고 있다는 점은 인정하면서도, 이는 행정부의 관세 정책에서 비롯된 것은 아니라고 선을 그었다. 그는 주거 서비스 부문의 디스인플레이션이 상품 가격 상승 압력을 상쇄할 것으로 내다봤다.  노동시장과 관련해 마이런 이사는 “정책금리를 불필요하게 높은 수준으로 유지할 경우 고용 감소로 이어질 수 있다”고 경고했다.  그는 “경험상 노동시장 악화는 빠르고 비선형적으로 발생할 수 있으며, 일단 악화되면 되돌리기 어렵다”며 “통화정책 효과에는 수분기의 시차가 존재하는 만큼, 보다 빠른 완화 속도가 중립적 정책 기조에 더 적절하게 다가가는 길”이라고 강조했다.",https://n.news.naver.com/mnews/article/018/0006184008
2025-12-15 23:46:00,"한국, 프랑스 제치고 '세계에서 영향력 있는 국가' 7위","[이데일리 홍수현 기자] 한국이 미국 매체가 꼽은 ‘2025년 세계에서 가장 영향력 있는 국가’ 순위에서 프랑스를 제치고 7위를 기록했다.  축구 경기에서 우리나라 승리를 기원하며 대형 태극기를 올리고 있다. (사진=뉴스1) 최근 미국 비즈니스 매체 ‘CEO 월드 매거진’은 세계 190개국을 대상으로 정치적 안정성, 경제적 영향력, 국방 예산, 무기, 글로벌 동맹, 소프트 파워, 군사력 7개 항목을 종합적으로 평가해 점수를 매긴 순위를 발표했다.  한국은 종합 점수 94.18점으로 일본(94.31점)에 이어 7위에 올랐다. 8위 프랑스(93.55점), 9위 이탈리아(93.3점)를 앞섰다.  1위는 95.36점을 받은 미국이었고 중국이 94.86점으로 뒤를 이었다. 3위는 러시아(94.81점) 4위는 인도(94.76점) 5위는 영국(94.56점) 순으로 평가됐다.  매체는 미국이 1위를 기록한 이유에 대해 “미국은 세계 최대의 선진 경제와 압도적인 자본 시장을 가지고 있고, 전 세계에 군사력을 투사할 수 있는 막대한 국방 예산을 보유하고 있다”며 “국제기구에서 주도적 역할을 하고 있고, 핵심 기술 분야에서의 지배적 지위를 가지고 있다”고 설명했다.  또 “미국의 소프트파워는 글로벌 엔터테인먼트, 디지털 플랫폼, 고등 교육, 문화 수출 등을 통해 전 세계의 담론을 형성하고, 비공식적인 영향력으로 공식적인 권력을 강화하고 있다”고 부연했다.  상위권 국가들에 대해서는 “선도적인 산업 역량, 동맹, 지역 리더십이 지속 가능한 영향력으로 이어지는 걸 잘 보여준다”고 말했다.  매체는 이번 순위를 발표하기 위해 전화 및 온라인 등으로 총 29만 6400건의 글로벌 설문조사를 실시했으며, 설문조사 결과와 함께 국제기구와 경제 연구 기관 등의 자료를 반영해 점수를 매겼다고 밝혔다.  조사 대상국 중 하위 5개국은 라이베리아(59.74점), 소말리아(59.61점), 베냉(59.43점), 부탄(59.34점), 몰도바(59.23점)다.  한편 지난달 한국은행과 경제협력개발기구(OECD)에 따르면, 한국의 3분기 실질 국내총생산 GDP 성장률은 1.166%로 26개국 중 3위를 기록하며 세계 주요국 중 최상위권을 차지했다. 내수를 중심으로 점차 경기가 회복하는 흐름을 보이고 있다는 평이다.  국제통화기금 IMF는 같은 달 우리나라 내년 성장률을 올해(0.9%)보다 높은 1.8%로 전망했다. IMF 이사회는 한국 경제가 대내외 충격 속에서도 견조한 회복력을 보인 점을 높게 평가하며, 경제 기초가 견고했고 정부의 정책운용도 효과적이었다고 밝혔다.",https://n.news.naver.com/mnews/article/018/0006184007
2025-12-15 23:01:00,"""차 대기시켜"" 사위를 '머슴' 취급하는 장인…이혼 사유 될까","[이데일리 김민정 기자] 결혼 1년 만에 장인어른의 ‘전용 비서’가 됐다며 이혼을 고민 중이라는 남성의 사연이 전해졌다.  15일 YTN 라디오 ‘조인섭 변호사의 상담소’에는 A씨가 이같은 사연을 전하며 조언을 구했다.  A씨는 “결혼하자마자 처가댁 근처로 신혼집을 정해 살기 시작했다. 가까우니 왕래도 편하고 서로 도와가면서 살면 좋겠다고 생각했는데, 그건 제 오산이었다”라고 말문을 열었다.  (사진=게티이미지코리아) 이어 그는 “매일 아침 저녁으로 전화가 울린다. ‘이 서방 마트 좀 가자, 병원 가야 하니까 차 대기시켜라’고 마치 저를 운전기사인 것처럼 호출하시더라”고 했다.  이뿐만이 아니었다. 인터넷 쇼핑몰 링크를 보내면서 결제를 해 달라고 하는 일도 잦았다고 한다. 결제 금액도 부족하게 주거나 나중에 준다면서 잊어버리는 경우가 다반사였다.  A씨는 “아내에게 말을 꺼내도 ‘아빠 좀 도와드리는 게 그렇게 힘드냐’고 오히려 저를 타박한다”고 하소연했다.  그러다 장대비가 내리던 날 외출한 장인어른이 데리러 오라고 전화하면서 사건이 터졌다. A씨는 “먼 곳에 계신 건 아니었지만 저는 아직 회사 잔무가 남아서 ‘죄송하지만 오늘은 어렵다’고 정중히 거절했다. 그랬더니 장인어른이 대뜸 소리 지르고 화를 내셨다”고 말했다.  A씨는 “저도 참을 수 없어서 전화를 끊었는데, 잠시 후 ‘우리 집에서 아들 역할 못 할거면 이혼하라’며 욕설과 폭언이 담긴 음성 메시지가 왔다”며 “사위는 100년 손님이라는데 손님은커녕 머슴 취급을 받고 있다. 처가 식구들은 돕지 않겠다고 하는 게 아니라 제 일상과 결혼 생활 전체를 침해받는 느낌이라 너무 힘들다”고 이혼 상담을 요청했다.  사연을 접한 박경내 변호사는 “장인어른의 지나친 간섭과 폭언은 민법상 직계 존속의 부당한 대우에 해당하므로 이혼 사유가 될 수 있다”라며 “아내가 남편의 고통을 외면하고 장인어른 편만 들면서 오히려 남편을 비난했다면, 아내도 귀책 사유가 있기 때문에 이혼 청구 가능하다”고 말했다.  이어 박 변호사는 “장인어른의 욕설과 폭언에 대한 위자료도 청구할 수 있는데 폭언이 우발적이었거나 상대에 대한 심한 비난이라고 보기 어렵다면 음성 메시지 단 1건으로는 위자료 지급이 인정되지 않을 수 있다”며 “장인어른과의 통화 또는 메시지 내역 등을 증거로 남겨두면 도움이 될 것”이라고 조언했다.",https://n.news.naver.com/mnews/article/018/0006184006
2025-12-15 22:39:00,"미국 출장 마친 삼성 이재용…""열심히 일하고 왔다""","[이데일리 김정남 기자] “열심히 일하고 왔다.”  이재용 삼성전자 회장은 미국 출장을 마친 후 15일 오후 9시40분께 서울 강서구 서울김포비즈니스항공센터를 통해 입국하면서 이번 출장 소감을 묻는 취재진의 질문에 이렇게 말했다.  이재용 삼성전자 회장이 미국 출장을 마치고 15일 서울 강서구 김포비즈니스항공센터를 통해 입국하고 있다. (사진=연합뉴스)   이 회장은 이번 미국 출장을 통해 리사 수 AMD 최고경영자(CEO), 일론 머스크 테슬라 CEO 등을 잇따라 만나며 광폭행보를 펼쳤다. 인공지능(AI) 메모리, 파운드리(반도체 위탁생산) 등 반도체 사업 전반을 직접 챙겼다.  이 회장은 특히 수 CEO와 만나 내년 6세대 고대역폭메모리(HBM4) 공급 건 등을 논의했다. 삼성전자는 AMD의 주력 AI 가속기인 MI350에 5세대 HBM3E 12단 제품을 공급 중이고, 차세대 MI450에 탑재할 6세대 HBM4 납품전 역시 유리할 것이라는 관측이 많다. 두 인사는 AMD의 차세대 AI 칩을 삼성 파운드리 공장을 통해 생산하는 방안도 논의했다.  이 회장은 아울러 오스틴 파운드리 공장에서 머스크 CEO와 만났다. 오스틴은 테슬라 본사가 위치한 지역이다. 삼성전자는 지난 7월 테슬라와 165억달러(약 24조4000억원) 규모의 차세대 AI 칩 ‘AI6’ 생산 계약을 체결했다.  이 회장은 이들 외에 다른 빅테크 CEO들과도 연쇄 회동을 이어간 것으로 알려졌다. 재계 한 관계자는 “미국 내 주요 인사들을 만나면서 내년 사업들을 직접 점검한 것”이라고 전했다.  이 회장은 새해 초에는 서울 서초사옥에서 삼성 전 계열사 CEO들과 함께 신년 사장단 만찬을 연다. 내년 1월 6일(현지시간) 개막하는 세계 최대 가전·IT 전시회 ‘CES 2026’에 앞서 회의를 열 것으로 보인다.",https://n.news.naver.com/mnews/article/018/0006184005
2025-12-15 22:30:00,“피해자만큼 힘들어” 쌍둥이 아빠 사망케 한 가해자 가족의 말,"[이데일리 강소영 기자] 내년 5월 출산을 앞둔 예비 쌍둥이 아빠를 치어 사망케 한 50대 만취 운전자의 가족이 해당 사건에 대해 “우리도 피해자만큼 힘들다”고 호소한 것으로 알려졌다.  지난 10월 7일 오후 경기도 양주에서 인도로 돌진한 음주차량에 숨진 이종희 씨 사건을 방송한 JTBC 사건반장 측에 가해자 가족이 항의를 해 온 것으로 알려졌다. (사진=JTBC 사건반장 캡처) 지난 12일 JTBC ‘사건반장’의 진행자 양원보 기자는 지난 10일자 ‘사건반장’에 보도된 음주 운전 사망사건과 관련해 가해자 가족에 사과를 전했다. 해당 방송이 보도된 후 가해자 가족이 여러 차례 항의를 해왔기 때문이다.  양 기자는 “방송에서 유족에게 너무 감정이입을 했던 나머지 가해자 가족의 상실감과 아픔을 미처 헤아리지 못했다. 정말 죄송하다”며 “사과를 드리는 만큼 민원실에는 그만 전화를 주셨으면 한다. 제 부덕의 소치”라고 사과를 전했다.  해당 사건은 지난 10월 7일 오후 8시쯤 경기도 양주시 옥정동에서 발생했다. 이날 이종희(35) 씨는 친구들을 만나고 귀가하던 중 인도로 돌진한 차량에 치였고, 심정지 상태로 병원에 옮겨졌으나 사망하고 말았다.  가해 운전자 50대 A씨는 명절을 맞아 모임을 한 뒤 만취한 채 식당에서 나와 차를 몰아 곧 인도로 올라가 700~800m를 질주하다 이 씨를 덮쳤다. 당시 차량 앞부분이 크게 찌그러질 만큼 큰 충격이 가해졌던 것으로 보인다.  사고 직후 경찰은 A씨의 혈중알코올농도가 면허취소(0.08%) 수준보다 2배 높은 0.222% 수준인 것을 확인했다. 그는 사고에 대해 “기억이 나지 않는다”고 진술한 것으로 알려졌다.  현재 A씨는 특정범죄가중처벌법상 위험운전치사 등 혐의로 구속 상태로 재판에 넘겨져 최근 첫 공판이 열린 상태다.  유족에 따르면 A씨는 법정에서 무표정으로 “죄송하다”는 짧은 사과와 “부양할 가족이 있다”며 선처를 호소하는 듯한 말을 했다. 또한 가해자 변호인도 “피해자 측에 충분히 사과를 못 했으니 시간을 좀 달라”고 하는 등 감형을 노리는 듯한 발언을 했다.  이에 대해 양 기자는 지난 10일 방송에서 “볼라드가 있었어도 그걸 밀고 갔을 인간인 것 같다”, “이 인간의 음주 상태가 정말 심각했다”, “이 인간 첫 공판이 있었다” 등 멘트를 했다.  이어 “이 정도면 시쳇말로 그냥 술독에 있다가 나온 것”, “보통 음주 운전자들이 ‘기억이 안 난다’고 열에 아홉은 변명한다. 근데 0.222%면 기억 안 나는 게 맞다” 등 가해자를 비판했다.  그러자 방송 이후 가해자 측은 방송국 민원실을 통해 수차례 항의한 것으로 전해졌다. 가해자 측은 “방송에서 앵커가 ‘이 인간’이라고 표현한 건 너무 공격적이다. ‘사건반장’ 보도가 가해자 혐오를 유발한다”며 “재판에서 무표정으로 ‘죄송하다’는 말만 했다고 보도했는데, 그러면 법정에서 ‘죄송하다’는 말밖에 더 할 말이 있겠냐”고 반발했다.  그러면서 “(우리도) 아프간에서 끌려온 사람처럼 굉장히 불쌍해 보였다. 우리도 피해자만큼 힘들다”고 토로했다.  한편 이 씨의 유족은 “누구도 이런 고통을 겪지 않길 바라는 마음”이라며 이 씨의 이름과 얼굴을 공개했다. 이어 “음주운전으로 사람이 죽어도 최대 형량은 8년이고, 이 마저도 ‘초범’ ‘자진 신고’ ‘반성문’ 등을 이유로 감형을 받아 처벌이 너무 약하다”며 가해 운전자에 대한 엄중한 처벌을 촉구했다.",https://n.news.naver.com/mnews/article/018/0006184004
2025-12-15 22:29:00,'동물보호법 위반 의혹' 피고발 의약품 개발사 대표 숨진 채 발견,"[이데일리 이석무 기자] 전북 익산 동물용 의약품 개발사 대표가 동물보호법 위반 혐의로 고발돼 수사를 받던 중 숨진 채 발견됐다.  15일 전북경찰청 등에 따르면 동물용 의약품을 개발·생산해온 업체 대표 A씨는 전날 전북 익산시 한 장소에서 숨진 채 발견됐다. 발견 당시 외부에서 드러난 범죄 정황은 크게 포착되지 않은 것으로 전해졌다.  사진=연합뉴스 A씨는 지난 9월 실험동물을 적절히 관리하지 않은 의혹 등으로 동물보호단체와 내부 직원으로부터 고발당했다. 해당 고발에는 실험동물 관리 기준을 지키지 않았다는 내용이 포함된 것으로 알려졌으며, A씨는 최근까지 경찰에서 관련 조사를 받아왔다.  A씨가 현장에서 남긴 유서에는 동물보호단체와 내부 직원의 고발 이후 극심한 압박과 심적 고통을 호소하는 취지의 내용이 담긴 것으로 전해졌다. 주변 관계자들은 A씨가 수사와 사회적 비난 가능성 등을 크게 부담스러워했다고 전했다.  경찰은 A씨의 정확한 사망 원인을 규명하기 위해 부검 여부를 검토하는 한편, 타살 가능성 여부와 함께 사망 전 행적을 다각도로 확인하고 있다. 수사기관은 동물보호법 위반 고발 사건과 이번 사망 사이의 연관성 여부도 함께 들여다보고 있다.",https://n.news.naver.com/mnews/article/018/0006184003
2025-12-15 22:24:00,이재용 “열심히 일하고 왔다”…머스크·리사 수 만난 美 출장,"[이데일리 최정훈 기자] 이재용 삼성전자 회장이 최근 미국 출장에서 테슬라와 AMD 등 글로벌 빅테크 수장들과 연쇄 회동하며, 파운드리(반도체 위탁생산) 고객사 확대를 위한 네트워킹 강화에 집중했다.  이재용 삼성전자 회장이 지난달 30일 서울 강남구 코엑스에서 열린 엔비디아 지포스 게이머 페스티벌에서 인사말을 하고 있다.(사진=김태형 기자) 이 회장은 미국 출장을 마치고 15일 오후 9시 40분쯤 서울 강서구 서울김포비즈니스항공센터를 통해 입국했다. 그는 출장 성과를 묻는 취재진 질문에 “열심히 일하고 왔다”고 짧게 답했다.  재계에 따르면 이 회장은 출장 기간 동안 일론 머스크 테슬라 최고경영자(CEO)와 리사 수 AMD CEO 등 주요 글로벌 반도체·AI 기업 경영진들과 잇따라 만난 것으로 전해졌다.  특히 삼성전자와 테슬라는 이번 회동에서 차세대 인공지능(AI) 칩 협력, 반도체 공급망 안정화, 미국 내 생산 인프라 활용 방안 등 폭넓은 기술·사업 협력을 논의한 것으로 알려졌다. 양사는 지난 7월 23조원 규모의 역대 최대 파운드리 공급 계약을 체결하고, 미국 텍사스주 테일러 공장에서 테슬라의 차세대 AI 칩 ‘AI6’를 생산하기로 한 바 있다.  AI6는 테슬라의 완전자율주행(FSD) 시스템과 로봇·AI 모델 운용의 핵심 칩으로 꼽힌다. 삼성전자는 현재 테슬라의 AI4 칩을 생산 중이며, 최근에는 대만 TSMC가 맡기로 했던 AI5 물량 일부도 확보한 것으로 전해졌다. AI5와 AI6는 모두 삼성전자 테일러 공장에서 생산될 가능성이 크다.  머스크 CEO는 앞서 소셜미디어 X(옛 트위터)를 통해 “삼성이 테슬라의 생산 효율성 극대화를 돕는 것을 허용했다”며 “내가 직접 생산 라인을 둘러보며 진전 속도를 가속할 것”이라고 언급하기도 했다. 업계에서는 이번 대형 계약 성사에 이재용 회장의 직접적인 역할이 컸다는 평가가 나온다.  이 회장과 머스크 CEO는 2023년 삼성전자 북미 반도체 연구소에서 처음 만나 협력 가능성을 논의했고, 이후 교류가 확대되며 올해 대규모 파운드리 계약으로 이어졌다는 분석이다.  한편 엔비디아의 대항마로 꼽히는 AMD와의 협력도 한층 강화될 전망이다. 삼성전자는 현재 AMD에 HBM3E(고대역폭메모리)를 공급하고 있고, 최근에는 차세대 AMD CPU를 삼성전자의 2나노 2세대 파운드리 공정으로 제조·공급하는 방안을 논의 중인 것으로 알려졌다.",https://n.news.naver.com/mnews/article/018/0006184001
2025-12-15 22:18:00,"""만취한 尹 '난 많은 배신 당해'...한동훈 언급"" 취중진담?","[이데일리 홍수현 기자] 이진우 전 수도방위사령관은 윤석열 전 대통령이 지난해 11월 9일 만취한 채 “나는 꼭 배신당한다”며 한동훈 전 국민의힘 대표를 언급했다고 밝혔다.  윤석열 전 대통령(왼쪽), 한동훈 전 국민의힘 대표 (사진=뉴시스) 서울중앙지법 형사합의25부(부장판사 지귀연)는 15일 내란 우두머리 및 직권남용 권리행사방해 혐의로 기소된 윤 전 대통령의 속행 공판을 진행했다. 이날 이진우 당시 수방사령관에 대한 증인신문을 진행했다.  이 전 사령관 증언에 따르면, 그는 지난해 11월 9일 국방장관 공관 2층 식당에서 김용현 전 국방부 장관과 곽종근 전 특수전사령관, 여인형 전 국군방첩사령관과 저녁식사를 했으며 중간에 윤 전 대통령이 합류했다.  이 전 사령관은 “몸을 못 가눌 정도로 술을 많이 마신 윤 전 대통령이 ‘많은 사람에게 배신당한다’며 한 전 대표 이름을 호명했다”고 했다.  다른 정치인도 호명했느냐는 질문에 이 전 사령관은 “다른 정치인 호명은 안 했다”고 했다.  이어 “그날 모임이 끝나고 스마트폰에 제가 구중궁궐이라는 말을 적었다”며 “사람이 고립돼 있으면, 소통이 안 되면 오해도 하고 의심하는구나, 제일 마음이 아픈 것은 대통령이면 제일 어른이신데 처음 겪었지만 참 인간은 같구나 생각했다”고 덧붙였다.  앞서 곽종근 전 특수전사령관은 윤 전 대통령이 지난해 10월 1일 국군의 날 행사 이후 뒤풀이 모임에서 한 전 대표를 가리키며 “잡아 와라. 내가 총으로 쏴서라도 죽이겠다”고 증언했는데, 이와 유사한 말을 한 것이다.  다만 이 전 사령관은 곽 전 사령관 발언에 대해서는 “당시 저는 술을 마시지 않았는데 기억에 없다”고 했다.  이진우 전 수도방위사령관. (사진=뉴스1) 이날 이 전 사령관은 비상계엄 당일 윤 전 대통령이 국회의원을 끌어내라거나 위협 세력을 체포하라고 지시했다는 군사법원에서의 기존 진술이 “기억이 왜곡됐다”며 뒤엎었다.  이 전 사령관은 지난 5월 중앙지역군사법원에 증인으로 나와선 “대통령이 발로 차고 문을 부수고 들어가서 끄집어내라고 해서 정상이 아니라고 생각했다”고 말한 바 있다.  당시 그는 “윤 전 대통령이 ‘본회의장 가서 4명이 1명씩 들고나오면 되지 않느냐’고 한 말도 처음에는 기억이 나지 않았다가 부관이 알려줘서 기억났다”라고도 증언했다.  이 전 사령관은 이날 법정에서 해당 발언에 대해 “우리 병력을 건드리면 체포하라고, 끄집어내라고 한 말을 윤 전 대통령이 한 말처럼 진술했다”면서 사실은 자신이 한 말이라고 해명했다.  내란 특별검사팀이 조사 당시 진술을 강요한 바가 없다고 말하자 이 전 사령관은 “저도 강요가 없었다는 것 인정하는데, 스스로 그렇게 믿었다”면서 “12·3 비상계엄 이후 매일 TV를 보고 조사를 받다 보니 그렇게 상상하게 됐다”고 말하기도 했다.",https://n.news.naver.com/mnews/article/018/0006184000
2025-12-15 21:45:00,"경찰, 쿠팡 본사 여섯 번째 압수수색…개인정보 유출 수사 ‘분수령’(종합)","[이데일리 최정훈 김현재 기자] 경찰이 대규모 개인정보 유출 사태와 관련해 쿠팡 본사에 대한 여섯 번째 압수수색에 나섰으나, 이날 밤 집행을 중지했다. 경찰은 압수물 분석을 마치는 대로 유출 경로와 책임 소재를 본격 규명한다는 방침이다.  지난 8일 서울 송파구 신천동의 쿠팡 본사 모습(사진=뉴시스) 서울경찰청 사이버수사과는 15일 오전 9시 30분부터 서울 송파구 신천동 쿠팡 본사 사무실에 대한 6차 압수수색을 재개했다. 수사전담팀 인력 11명이 투입됐으며, 이날 압수수색은 오후 9시께 집행이 중지됐다.  쿠팡에 대한 압수수색은 지난 9일 이후 이번이 여섯 번째다. 경찰은 이 기간 동안 매일 약 10시간씩 고강도 압수수색을 이어왔다. 압수수색이 장기화된 배경으로는 방대한 원본 데이터와 클라우드 서버 내 선별 압수의 특성이 지목된다.  서울경찰청 관계자는 “쿠팡과 같은 대형 이커머스 기업은 대부분 해외 클라우드 서비스를 이용하고 데이터 규모도 방대하다”며 “클라우드 내 데이터를 전부 가져오는 것은 적법절차 위반 소지가 있어, 로그 등 관련 자료를 선별·분류하는 데 시간이 소요된다”고 설명했다. 이어 “이전처럼 서버를 통째로 확보하는 방식의 압수수색은 줄어들고, 이번 사건과 같이 선별 압수로 인해 장기화하는 사례가 늘어날 것”이라고 덧붙였다.  박정보 서울경찰청장도 이날 기자간담회에서 “오늘이나 내일 중으로 압수수색이 마무리될 것으로 보인다”며 “원본 데이터가 워낙 방대해 쿠팡 측 시스템 엔지니어에게 문의하며 선별 압수를 진행하고 있다”고 밝혔다. 박 청장은 “압수물 분석을 통해 유출 경로와 침입자 등을 확인할 수 있을 것”이라며 “쿠팡 측의 개인정보 보호 조치에 문제가 있었는지도 함께 들여다볼 계획”이라고 말했다.  경찰은 이번 사건의 유력한 용의자로 중국 국적의 전 쿠팡 직원 A씨를 지목하고 있다. 압수수색 영장에는 A씨가 정보통신망법상 정보통신망 침입 및 비밀누설 혐의 피의자로 적시된 것으로 알려졌다. 박 청장은 수사 진행 상황에 대해 “필요한 절차를 적극적으로 진행 중”이라고 밝혔다.  쿠팡의 협조 여부에 대해서는 “압수수색 첫날에는 범위에 대한 이견이 있었지만, 이후에는 순조롭게 자료 협조를 받고 있다”고 설명했다. 경찰에 따르면 지난 12일 기준으로 전체 압수수색 대상 데이터의 약 60%를 확보한 상태다.  앞서 쿠팡은 지난달 25일 내부 직원에 의한 개인정보 유출 사실을 인지하고 경찰에 고소장을 제출했다. 경찰 조사 결과 지난 6월부터 약 3370만 개의 계정 정보가 노출된 것으로 파악됐다. 현재까지 2차 피해는 확인되지 않았으며, 경찰청 차원에서 매일 모니터링과 전수 점검을 진행 중이다.  경찰은 압수수색이 마무리되는 대로 확보한 자료 분석에 착수해 침입 경로, 유출 규모, 관리 책임 여부 등을 집중 수사할 방침이다.",https://n.news.naver.com/mnews/article/018/0006183999
