날짜,제목,본문,링크
2025-12-19 23:50:00,"윌리엄스 뉴욕 연은 총재 ""11월 CPI, 실제보다 낮게 왜곡 가능성""","[이데일리 안혜신 기자] 연방준비제도(Fed) 2인자로 꼽히는 존 윌리엄스 뉴욕 연방준비은행 총재가 예상보다 낮게 나온 11월 물가 지표에 대해 ‘데이터가 왜곡됐을 수 있다’는 견해를 내놨다. 물가 지표가 실제보다 낮은 수준으로 집계됐을 수 있다는 것이다.  19일(현지시간) 윌리엄스 총재는 CNBC 스쿼크 박스에 출연해 “10월과 11월 상반기에는 데이터를 수집하지 못한 것과 관련된 몇 가지 특별한, 실무적인 요인들이 있었다”면서 “그로 인해 일부 항목에서 데이터가 왜곡됐고 그 결과 소비자물가지수(CPI) 수치가 아마도 약 0.1%포인트(p) 정도 낮아졌을 것”이라고 말했다.  존 윌리엄스 뉴욕 연방준비은행 총재.(사진=로이터) 윌리엄스 총재는 이어 “정확히 얼마나 왜곡이 있었는지는 알기 어렵지만 12월 데이터가 나오면 그 왜곡의 규모와 영향이 얼마나 컸는지 더 잘 알 수 있을 것”이라면서 “이러한 기술적 요인들로 인해 수치가 다소 낮아진 것은 분명하다”고 강조했다.  미국 노동부 산하 노동통계국(BLS)에 따르면 11월 CPI는 연율 기준 2.7% 상승했다. 이는 다우존스가 조사한 이코노미스트들의 예상치인 3.1% 상승을 하회하는 수준이다.  다만 미국 연방정부 셧다운으로 10월 CPI 발표가 취소됐고, 이에 따라 11월 CPI 지표는 이를 산출하는 표준 데이터 항목 일부가 빠진 채 집계됐다. 대신 ‘비설문 데이터 자료’를 활용해 지수를 산출해 수치의 신뢰도를 놓고 논란이 일었다.  윌리엄스 총재는 “이번 데이터가 하방 편향을 가질 수 있다”면서 “데이터가 할인 판매가 광범위했던 11월 하반기에 주로 수집됐기 때문이며, 임대료와 기타 항목에서도 복잡한 문제가 있었다”고 지적했다.  다만 이러한 문제의 영향을 받지 않은 일부 항목들에서는 물가 상승 압력이 완화되고 있는 모습이 보였다고 설명했다.  윌리엄스 총재는 “우리가 보고 있는 일부 데이터는 CPI 측면에서 실제로 꽤 고무적”이라면서 “그동안 보아온 디스인플레이션(물가 상승 둔화) 과정이 계속되고 있음을 보여주는 것”이라고 말했다.",https://n.news.naver.com/mnews/article/018/0006187081
2025-12-19 23:33:00,"[美특징주]제네락, ""주가 하락은 매수 기회"" 분석에 강세",[이데일리 안혜신 기자] 웰스파고가 인공지능(AI) 수혜주 중 하나로 제네락(GNRC)을 꼽았다. 최근 주가 하락은 매수 기회라는 의견이다.  19일(현지시간) 오전 9시30분 현재 제네락은 전 거래일 대비 3.27%(4.487달러) 상승한 141.47달러에 거래되고 있다.  웰스파고는 제네락에 대한 투자의견을 ‘중립(equal weight))’에서 ‘비중확대(overweight)’로 상향 조정했다. 목표가 역시 기존 186달러에서 195달러로 높였다. 이는 전 거래일 종가 대비 42.3% 상승 가능한 수준이다.  제네락은 지난 10월29일 시장 기대에 미치지 못하는 실적을 발표한 뒤부터 주가가 28% 하락했다. 여기에는 AI에 대한 우려도 영향을 미쳤다.  프라니스 사티시 애널리스트는 “최근 주가 하락은 AI 인프라 구축이 계속되는 상황에서 투자자들에게 매력적인 진입 시점을 제공했다”면서 “현재 주가는 데이터센터 백업 전력을 위한 디젤 발전기 판매와 관련된 잠재적 상승 가능성을 충분히 반영하지 못하고 있다”고 분석했다.,https://n.news.naver.com/mnews/article/018/0006187080
2025-12-19 23:28:00,"""일본 개는 맞아야"" 목조르고 폭행하는 애견 미용사 '발칵'","[이데일리 홍수현 기자] 중국의 한 애견 미용사가 일본 혈통의 개라는 이유로 ‘시바견’을 무차별 폭행하는 영상이 공개돼 공분을 사고 있다.  중국 애견미용사가 시바견을 일본 혈통이라는 이유만으로 폭행하고 있다. (사진=중국 SNS) 17일(현지시간) 대만 매체 민시 신문에 따르면 최근 중국 사회관계망서비스(SNS)와 온라인을 중심으로 중국 장쑤성의 한 애견 미용실에서 시바견을 학대하는 영상이 빠르게 확산했다.  영상에서 미용사는 시바견 입을 손으로 강하게 막거나 목 부위를 조르는 행동을 반복했다. 개가 고통을 느낀 듯 울부짖는 소리를 내는 상황에서도 폭행은 멈추지 않았다.  미용사는 시바견의 목을 팔로 감아 헤드록 자세를 취하는가 하면, 앞다리를 거칠게 잡아당기며 위협했다. 심지어 막대기를 동원해 개의 몸을 수차례 타격하는 모습도 고스란히 포착됐다. 겁을 먹은 시바견은 잔뜩 움츠린 채 별다른 저항을 하지도 않았지만 손으로도 심하게 후려치길 반복했다.  미용사는 폭행 과정에서 정치적 혐오가 담긴 발언을 쏟아냈다. 그는 시바견을 향해 “아직 네 나라(일본)에 있다고 생각하느냐”며 “그 나라는 이미 항복했다”고 조롱했다. 일본 혈통을 가진 견종이라는 이유만으로 동물에게 화풀이를 한 셈이다.  해당 영상이 확산되자 SNS에서는 동물 학대에 대한 비판과 함께, 정치적 감정을 왜 동물에게 투영하냐는 지적도 잇따르고 있다.  이번 사건은 “대만의 안전이나 평화에 위협이 가해지면 일본이 그에 대해 적극적으로 대응할 수 있다”는 다카이치 사나에 일본 총리의 발언 이후 일본과 중국 간의 갈등이 심화한 가운데 발생했다.  중일 갈등이 심화하며 중국은 일본에 대한 ‘여행 자제령’을 내렸고, 실제 지난달 일본을 찾은 중국인 수가 전달 대비 15만 명 감소하기도 했다.  논란이 된 발언 이후에도 다카이치 총리는 “일본 정부의 종래 입장을 바꾼 것이 아니다”라고 강조했다.  다만 국가 간 갈등이 무력한 동물에게 향하는 것은 어떤 이유로도 정당화될 수 없다는 비판이 지배적이다.",https://n.news.naver.com/mnews/article/018/0006187079
2025-12-19 22:37:00,"[포토] 아동권리보장원, ISO 37301 ISO 37001 통합 인증","[이데일리 김태형 기자] 정익중(왼쪽 세번째) 아동권리보장원장이 중소벤처기업인증원으로부터 국제표준화기구(ISO)가 제정한 규범준수경영시스템(ISO 37301)과 부패방지경영시스템(ISO 37001) 통합 인증을 획득하고 관계자들과 기념촬영을 하고 있다.  ISO 37001은 조직 내 부패 예방․탐지․대응을 위한 경영체제이며, ISO 37301은 법적․윤리적 규범준수를 체계적으로 관리하고, 지속적으로 개선하여 조직의 투명성과 신뢰성 향상에 기여하는 국제표준이다.  아동권리보장원은 아동권리 실현 중심 기관으로서, 조직 운영 전반에 걸쳐 법규 준수와 윤리적 책임을 강화하기 위해 노력해왔다. 특히 전담 조직 구성, 내부 규정 및 지침 정비, 청렴 담당관 대상 교육 운영 등 ISO 인증 기준에 부합하는 관리 체계 구축과 윤리 문화 확산에 힘썼다.  정익중 아동권리보장원 원장은 “이번 ISO 통합 인증은 아동권리보장원이 투명하고, 청렴하게 운영되고 있음을 공식적으로 확인받은 성과”라며, “앞으로도 국제 기준에 부합하는 청렴 윤리경영으로 365일 청렴을 실천함으로써 아동이 안전하고 행복하게 성장할 수 있도록 국민 신뢰에 부응하는 공공기관이 되겠다”고 밝혔다. (사진=중소벤처기업인증원)",https://n.news.naver.com/mnews/article/018/0006187078
2025-12-19 22:29:00,"[포토] 구로구, 건강계단 적립금 기부행사","[이데일리 김태형 기자] 장인홍(가운데) 구로구청장이 19일 구로구청 르네상스홀에서 ‘제12회 걸으며 기부하는 건강계단 적립금 기부 행사’에서 적립 기부금 전달행사를 하고 있다.  ‘걸으며 기부하는 건강계단’은 구로구청 내 설치된 건강계단 이용자 수에 따라 고대구로병원이 1인당 20원의 기부금을 적립하는 사업이다. 올해 12월을 기준으로 47만 명이 참여했으며, 연말까지 50만 명 달성을 목표로 하고 있다.  이날 행사에는 장인홍 구로구청장을 비롯해 민병욱 고대구로병원 병원장, 이경애 구로희망복지재단 사무국장 등이 참석해 고대구로병원에서 마련한 기부금 1,000만 원을 구로희망복지재단에 전달하고 감사의 인사를 전했다.  기부금은 긴급 지원이 필요하거나 공적 지원을 받지 못하는 복지 사각지대에 놓여 있는 어려운 이웃들을 위해 사용될 예정이다.  장인홍 구로구청장은 “건강계단에 꾸준히 참여해주신 구민 여러분과 기부를 통해 뜻을 함께해주신 고대구로병원에 감사드린다”며 “앞으로도 어려운 이웃을 돕기 위한 따뜻한 나눔 활동을 지속적으로 운영하겠다”고 말했다. (사진=구로구)",https://n.news.naver.com/mnews/article/018/0006187077
2025-12-19 22:20:00,[포토] '영등포구' 서울시청 출입기자 뽑은 올해의 자치구 1위,"[이데일리 김태형 기자] 영등포구(구청장 최호권)가 서울시 50개 매체 출입 기자들이 선정한 ‘올해의 자치구’ 공동 1위로 뽑히는 영예를 안았다.  ‘올해의 자치구상’은 서울시 25개 자치구를 대상으로 한 해 동안의 구정 운영 성과와 정책 추진력 등을 종합 평가해 서울시 출입 기자단이 선정하는 상이다.  영등포구는 민생 중심의 현장 행정과 주민 체감형 정책을 중심으로 구정을 운영하며, 올해 가장 돋보인 자치구로 처음 선정됐다.  최호권 영등포구청장은 “구민을 우선으로 일해온 과정이 의미 있게 전달된 거 같아 뜻깊다”라며 “살기 좋은 영등포구를 만들기 위한 노력이 구민의 삶의 변화로 이어지도록 최선을 다하겠다”라고 전했다. (사진=영등포구)",https://n.news.naver.com/mnews/article/018/0006187076
2025-12-19 22:03:00,“해킹에 삼중 방어”…포블게이트 보안 서비스 개선,"[이데일리 최훈길 기자] 디지털자산거래소 포블게이트(포블)가 보안 강화에 나섰다.  포블은 최근 증가하는 사이버 침해사고를 예방하고 이용자 자산 보호 절차를 강화하기 위해 인증 및 보안 서비스 기능을 개편한다고 19일 밝혔다. 포블 관계자는 “로그인, 출금, 계정관리에서 삼중 방어를 강화할 것”이라고 전했다.  최근 대기업의 개인정보 유출 사고와 국내외 거래소 해킹 등 자산 탈취 사고가 잇따르면서 디지털 금융 보안의 중요성이 커졌다. 포블은 이에 대응해 서비스 전반의 인증 및 접근통제 정책을 재정비하고 로그인·출금·계정 관리 단계에서 보안 수준을 단계적으로 높일 방침이다.  이번 개편의 핵심은 출금·접근·사후관리 전 구간에 대한 보안 강화다. 먼저 출금 단계에서 사설인증서와 OTP를 결합한 이중 인증(2FA)을 추가해 본인 확인 절차를 강화한다. 해외 IP를 통한 로그인 시도를 차단해 국외에서 발생할 수 있는 무단 접속 위험을 줄인다.  이에 더해 로그인 이력 관리 시스템을 도입해 접속 기록을 체계적으로 확인할 수 있도록 한다. 이용자가 필요 시 계정을 직접 잠글 수 있는 ‘자기 계정 잠금’ 기능도 포함할 예정이다. 이 같은 조치를 통해 제3자에 의한 비정상 접근을 사전에 식별·탐지하고 보다 안전한 거래 환경을 조성할 계획이다.  포블은 강화된 보안 기능을 순차적으로 적용해 거래소 서비스에 업데이트 할 예정이다. 기능별 상세 내용은 서비스 적용시점에 맞춰 홈페이지 공지사항을 통해 안내할 예정이다.  안현준 포블 대표는 “기술이 빠르게 발전하는 만큼 금융범죄의 수법 또한 고도화되고 있다”며 “디지털 금융 자산이 일상생활과 밀접하게 연결된 만큼 이용자들이 안심할 수 있는 강력하고 빈틈없는 보안 체계를 구축해 나가겠다”고 강조했다.  (사진=포블게이트)",https://n.news.naver.com/mnews/article/018/0006187075
2025-12-19 21:39:00,"두나무, 청년 100명에 5억 장학금 지원","[이데일리 최훈길 기자] 디지털자산 거래소 업비트를 운영하는 두나무가 청년 지원에 나섰다.  두나무는 청년 100명에게 1인당 500만원 상당의 비트코인(BTC)을 장학금으로 지원한다고 19일 밝혔다. ‘업비트 응원 장학금’은 미래 준비 과정에서 경제적 부담을 겪는 청년층을 돕기 위한 프로그램이다. 학자금, 자격증 준비, 직무 교육 등 청년들이 미래 가능성을 확장하고, 진로를 찾아가는 데 필요한 비용을 지원하기 위한 취지다.  신청 대상은 국내 대학(원) 재·휴학생 및 예비 대학생이다. 내달 22일 오후 5시까지 본인 또는 직계 가족이 중복 신청할 수 있다. 업비트에서 고객확인(KYC)을 완료한 뒤 장학금 신청 페이지에서 ‘참여하기’ 버튼을 클릭하면 된다. 자세한 내용은 업비트 공지사항에서 확인할 수 있다.  이번 장학금 지원은 미래를 준비하는 국민들을 응원하는 ‘업비트 Cheer up!’ 프로젝트의 일환이다. 이번 프로젝트는 학업, 진로, 경제활동 등 새로운 출발선 앞에서 고군분투하는 국민들을 지원하는 시리즈 캠페인이다. 올해 초 진행한 미래세대 응원 캠페인의 연장선으로 지원 대상을 전 세대로 확장한 것이다.  앞서 두나무는 지난 1월에 2024년 세계태권도품새선수권대회 금메달리스트 변재영 선수를 모델로 한 ‘미래세대 응원 캠페인’을 진행했다. 당시 캠페인의 일환으로 ‘미래세대 응원 퀴즈 이벤트’를 운영해 만점자 중 1만1명을 추첨, 총 1비트코인을 제공했다.  앞으로 두나무는 전 세대를 대상으로 하는 응원 프로그램을 순차적으로 확대해 나갈 계획이다. 오경석 두나무 대표는 “새해를 맞아 많은 분들의 학업, 진로, 경제적 고민이 조금이라도 가벼워지기를 바라는 마음에서 이번 프로젝트를 마련했다”며 “업비트가 여러분의 일상과 미래에 실질적인 도움이 될 수 있도록 앞으로도 사회적 역할을 꾸준히 고민해 나가겠다”고 강조했다.  (사진=두나무)",https://n.news.naver.com/mnews/article/018/0006187074
2025-12-19 21:29:00,핀산협 부회장에 트래블월렛 김형우·웨이브릿지 오종욱 대표,[이데일리 최훈길 기자] 트래블월렛 김형우 대표와 웨이브릿지 오종욱 대표가 한국핀테크산업협회(핀산협) 부회장에 선임됐다.  핀산협(회장 한패스 대표 이근주)은 지난 12일 정기이사회를 열어 부회장에 김 대표와 오 대표를 추가 선임했다고 19일 밝혔다.  트래블월렛은 전 세계 최초 클라우드 기반 국제 결제 시스템을 독자 구축(VISA Cloud Connect)한 외화결제 서비스 ‘트래블페이’를 출시했다. 이를 통해 해외금융 인프라 구축 시장을 선도하고 있는 기업이다.  웨이브릿지는 국내 최초 기관·법인 전용 디지털자산 프라임 브로커리지 플랫폼인 ‘Dolfin’을 출시했다. 기관과 법인에 디지털자산 교환중개 및 수탁 등 통합 서비스를 제공하는 핀테크 기업이다. 이를 통해 디지털자산이 국내 시장에 안정적으로 정착하도록 지원하고 있다.  핀산협은 금융위원회 설립 인가 비영리 사단법인으로 핀테크 기업의 목소리를 대변하는 국내 최대 핀테크 네트워크 기관이다. 540여개 핀테크 기업이 회원사로 참여하고 있다. 핀산협 관계자는 “다양한 분야에서 디지털금융 혁신을 선도할 것”이라고 강조했다.  트래블월렛 김형우 대표(왼쪽)와 웨이브릿지 오종욱 대표. (사진=한국핀테크산업협회),https://n.news.naver.com/mnews/article/018/0006187073
2025-12-19 21:27:00,"정부, 故 윤석화에 문화훈장 추서 추진한다","[이데일리 장병호 기자] 정부가 19일 향년 69세로 세상을 떠난 고(故) 윤석화 배우에게 문화훈장 추서를 추진한다.  배우 고(故) 윤석화의 빈소가 19일 서울 신촌세브란스병원 장례식장에 마련됐다. (사진=사진공동취재단) 문화체육관광부는 “한국을 대표하는 연극배우로서 오랜 기간 한국공연예술계 발전에 기여한 고 윤석화 배우의 공적을 기리기 위해 문화훈장 추서를 추진한다”고 이날 밝혔다.  최휘영 문체부 장관도 이날 고인의 빈소가 마련된 신촌세브란스병원 장례식장을 방문해 애도의 뜻을 전하며 조문했다.  최 장관은 “연극계의 큰 기둥이었던 윤석화 선생님은 무대 위에서 가장 뜨거우셨던 분이었다”며 “투병 중에도 무대를 향한 그리움을 놓지 않으셨는데 이렇게 일찍 떠나신 것이 애통하고 마음이 먹먹하다. 선생님을 영원히 기억하겠다”고 말했다.  윤석화는 뇌종양으로 투병하던 중 이날 오전 9시 53분께 세상을 떠났다. 고인은 2022년 7월 연극 ‘햄릿’에 출연한 뒤 같은 해 10월 악성 뇌종양 수술을 받아 투병해 왔다. 2023년 LG아트센터 서울에서 배우 손숙 연극 인생 60주년 기념 연극 ‘토카타’에 5분 가량 우정 출연한 것이 마지막 무대였다.  1956년 서울에서 태어난 윤석화는 1975년 연극 ‘꿀맛’으로 데뷔한 뒤 연극, 뮤지컬, 드라마, 영화 등 다방면으로 꾸준히 작품 활동을 이어 왔다. 연극 ‘신의 아그네스’, ‘마스터클래스’, 뮤지컬 ‘명성황후’ 등 많은 작품에 출연하며 폭 넓은 연기 영역을 보여줬다.  고인은 다수의 연극상·백상예술대상 등을 수상하며 한국 공연예술계를 대표하는 배우로 평가받아 왔다. 배우 활동 외에도 연출가, 설치극장 정미소 대표로도 활동했다. 한국연극인복지재단 이사장을 역임하여 연극계 발전에 다방면으로 기여하였다.  유족으로는 남편 김석기 전 중앙종합금융 대표와 아들, 딸이 있다. 발인은 오는 21일 오전 9시다. 이후 오전 10시 고인이 설립한 소극장 정미소가 소재했던 대학로 한예극장에서 한국연극인복지재단 주관으로 약 20분간 노제를 진행할 예정이다. 장지는 용인공원 아너스톤이다.",https://n.news.naver.com/mnews/article/018/0006187072
