날짜,제목,본문,링크
2025-12-18 23:57:00,"[美특징주]리비안, 강세…""내년 신차 출시로 주가 추가 상승 가능""","[이데일리 안혜신 기자] 리비안오토모티브(RIVN)가 내년 주가 추가 상승 가능성이 높다는 분석에 강세를 보이고 있다.  리비안은 18일(현지시간) 오전 9시51분 현재 전 거래일 대비 6.04%(1.07달러) 오른 18.70달러에 거래되고 있다.  베어드는 리비안에 대한 투자의견을 ‘중립’에서 ‘비중확대’로 상향 조정했다. 목표가 역시 기존 14달러에서 25달러로 높였다. 이는 전 거래일 종가 대비 42% 상승 가능한 수준이다.  베어드는 리비아가 내년 새로운 인공지능(AI) 기반 전기차를 출시하게 되면 주가가 더 상승할 수 있다고 봤다.  리비안은 내년 중반 상대적으로 합리적인 가격의 중형 전기 SUV인 R2를 출시할 예정이다. 이 차량에는 맞춤형 칩, 인공지능, 그리고 기타 첨단 기술이 적용돼 차량의 스마트 기능을 지원한다.  벤 칼로 애널리스트는 “리비안 라인업을 더 낮은 가격대 제품군으로 확장하게 된다”면서 “이는 전체 시장 규모(TAM)를 실질적으로 확대할 것”이라고 설명했다.",https://n.news.naver.com/mnews/article/018/0006186363
2025-12-18 23:33:00,'동성 연인 있는데' 여성 접근해 100억 뜯은 20대 '감형' 결말,"[이데일리 홍수현 기자] 사귀는 사이인척 가스라이팅 해 100억 원을 뜯어낸 20대 남성이 항소심에서 감형받았다.  (사진=챗GPT) 18일 법조계에 따르면 대구고법 형사2부(왕해진 고법판사)는 전날 특정경제범죄가중처벌법 위반 혐의로 기소된 A(20대)씨에게 1심이 내린 징역 20년을 파기하고 징역 16년을 선고했다.  A씨는 2023년 11월부터 17개월간 교제를 빙자해 심리적으로 지배하는 일명 ‘로맨스 스캠’으로 20대 여성 B씨로부터 약 100억 원을 갈취한 혐의로 재판에 넘겨졌다.  두 사람은 인터넷 커뮤니티에서 알게 됐다. A씨는 B씨가 자신에게 호감을 보이고 그의 집안이 상당한 재력가인 것을 알게 되자 동성 연인과 함께 B씨 측 돈을 갈취할 범행 계획을 세웠다.  조사 결과 A씨는 자신이 외국계 한국인이라고 소개하며 B씨에게 “연루된 사건을 해결해 주겠다”고 접근했다. 이후 교제할 마음이 없음에도 다정하게 연락을 주고받는 등 사귀는 사이처럼 행동했다.  A씨는 “해외 업무 경비 등에 돈이 필요하다” 거짓말하는 등 수법으로 B씨 부모가 보관 중이던 현금과 계좌에 입금된 돈 등 자산 101억 408만 원을 가로챘다.  이후 검거를 대비해 이 중 약 70억 원을 자금 추적이 힘든 상품권으로 교환해 개인 상품권 업자에게 되팔아 현금화하는 방식으로 은닉한 것으로 조사됐다. 현금 일부는 자신의 동성 연인인 C씨에게 넘기기도 했다.  (사진=이데일리DB) 항소심 재판부는 “범행 수법이 계획적이고 지능적이며 피해 규모가 매우 크다는 점에서 죄책이 극히 무겁다”며 “피고인들은 편취한 돈으로 사치스러운 생활을 즐겼지만, 피해자들은 평생 모아 온 재산을 모두 잃고 막대한 채무까지 부담하게 돼 가정이 파탄되는 처참한 상황까지 이르게 됐다”고 밝혔다.  이어 “피해자들이 강력한 처벌을 눈물로 호소하고 있어 책임에 맞는 처벌을 해야 마땅하다”면서도 “압수된 현금과 명품 등이 피해자들에게 교부되면 일부 회복이 가능하고, 사기에 대한 대법원 양형위원회 양형 기준이 징역 6년에서 징역 13년 6개월인데, 원심 판결은 양형 기준을 크게 벗어났다”고 감형 이유를 밝혔다.  앞서 1심 재판부는 “다른 범죄로 출소한 지 불과 3개월도 지나지 않은 누범 기간에 동종 사기 범행을 저지르고 경찰 수사 단계에서 범죄 수익금 일부를 C씨 계좌로 송금하는 등 죄의식이 없고 향후 사기 범행을 반복할 가능성이 있다”며 징역 20년을 선고했다.  검찰은 이 과정에서 확보한 29억 원 상당의 현금과 상품권, 명품 시계, 가방 등을 가압류했다.  한편 A씨가 빼돌린 현금 중 일부를 보관한 혐의(범죄수익은닉규제법 위반)로 기소된 동성 연인이자 공범 C(30대)씨에게는 징역 1년에 집행유예 2년을 선고한 원심을 유지했다.",https://n.news.naver.com/mnews/article/018/0006186362
2025-12-18 23:17:00,美 11월 근원CPI 2.6%↑ 예상 밖 둔화…데이터 왜곡 가능성도(종합),"[뉴욕=이데일리 김상윤 특파원] 미국의 11월 소비자물가 상승률이 시장 예상치를 밑돌며 둔화 흐름을 이어간 가운데, 근원물가는 2021년 이후 가장 낮은 수준으로 떨어진 것으로 나타났다. 인플레이션 압력이 완화되고 있다는 신호로 해석되지만, 미 정부 셧다운 여파로 지표 신뢰도에 대한 논란도 이어지고 있다.  2%중반대로 뚝…2021년 이후 가장 낮은 수준  미 노동부 산하 노동통계국(BLS)은 18일(현지시간) 발표한 지연 통계에서 11월 소비자물가지수(CPI)가 전년 동월 대비 2.7% 상승했다고 밝혔다. 이는 다우존스가 집계한 시장 전망치 3.1%를 하회하는 수준이다.  변동성이 큰 식료품과 에너지 가격을 제외한 근원 소비자물가지수는 전년 대비 2.6% 상승해 2021년 초 이후 가장 낮은 상승률을 기록했다. 근원물가 상승률은 두 달 전만 해도 3.0%였다.  세부적으로 보면 식품·에너지를 제외한 상품 물가는 전년 대비 1.4% 상승해, 8∼9월의 1.5%보다 둔화됐다. 일부 품목에 대해서는 제3자 데이터를 활용해 월간 변동을 산출했으며, 신차 가격은 0.2% 상승했고 중고차 가격 상승률은 둔화됐다.  서비스 물가도 진정 조짐을 보였다. 에너지를 제외한 서비스 물가는 전년 대비 3.0% 상승했으며, 항공요금과 호텔 숙박비는 오히려 하락했다. 연방준비제도(Fed)가 주시하는 주거비·에너지를 제외한 서비스 물가는 2.7% 상승해 2021년 이후 가장 낮은 수준을 기록했다.  특히 최근 수년간 물가 상승의 핵심 요인이었던 주거비 상승률은 전년 대비 3.0%로, 4년여 만에 가장 낮은 수준으로 내려왔다.  이번 지표는 연방정부 셧다운 여파로 통계 작성에 제약이 있었던 가운데 나왔다. 셧다운으로 통계 수집이 차질을 빚으면서 10월 CPI 발표가 취소됐고, 11월 지표 역시 당초 예정됐던 지난 10일보다 늦게 공개됐다.  BLS는 미 연방정부 셧다운으로 인해 10월 물가 데이터 상당 부분을 수집하지 못하면서, 11월 물가의 전월 대비 변화를 포함한 세부 분석에는 한계가 있다고 설명했다. BLS는 9~11월 두 달간 근원 CPI가 누적 기준으로 0.2% 상승했다고만 밝혔다.  “신뢰하기 어렵다”…경제학자들, 셧다운 여파 경고  다만 이번 물가 지표가 연준의 통화정책 판단에 어떤 영향을 미칠지는 불확실하다는 평가도 나온다. 연준 내부에서는 내년 금리 경로를 두고 여전히 의견이 엇갈리고 있다. 연준은 지난주 노동시장 악화를 선제적으로 차단하기 위해 3회 연속 금리 인하를 단행했지만, 향후 금리인하에 대해선 속도조절을 시사했다.  제롬 파월 연준 의장은 지난주 기자회견에서 “사상 최장 수준의 정부 셧다운으로 인해 데이터가 왜곡됐을 가능성이 있다”고 언급하며 해석에 신중한 접근이 필요하다고 밝혔다.  시장에서는 연준이 당분간 물가 지표의 추세와 고용시장 상황을 함께 살피며 정책 방향을 결정할 것이라는 관측이 우세하다.  KPMG의 다이앤 스웡크 수석 이코노미스트는 “이번 수치는 신중하게 해석해야 한다”며 “올라야 할 가격이 내려가고, 내려가야 할 가격이 오르는 등 실제 체감 물가 흐름과 맞지 않는 부분이 있다”고 말했다.  바클레이스의 존 힐 미국 인플레이션 전략 책임자는 “시장은 이번 데이터를 신뢰하지 않는다”며 “BLS의 산출 방식에 대한 설명이 부족해 투자자들이 수치를 그대로 받아들이기 어렵다”고 말했다.  11월 말 블랙프라이데이 할인 기간에 조사 재개가 이뤄진 점도 물가를 낮춰 보이게 했을 가능성이 있다는 지적이 나온다. JP모건의 마이클 핸슨 수석 이코노미스트는 “10월에 수집하지 못한 가격들이 그대로 유지됐을 가능성이 크다”며 “이는 현재 수치에 상당한 하방 편향을 만들었고, 향후 데이터 수집이 정상화되면 되돌려질 수 있다”고 말했다.  뉴욕증시 선물 반등…국채금리 하락 속 기술주 강세  물가가 예상밖에 둔화했다는 신호에 뉴욕 증시 선물은 강세를 보이고 있다. S&P500 선물은 0.8% 상승하며 나흘 연속 하락세 중단을 예고했고, 나스닥 선물은 1.4% 가량 오르고 있다. 다우존스30 산업평균지수 선물도 0.5%정도 상승 중이다.  개별 종목 가운데서는 마이크론테크놀로지가 실적 호조와 강한 매출 전망에 힘입어 장 전 거래에서 주가가 14%가량 급등하며 기술주 반등을 이끌고 있다. 비트코인도 위험자산 선호 심리에 3% 이상 상승 중이다.  국채금리는 하락했다. 미 국채 10년물 금리는 전장 대비 3bp(1bp=0.01%포인트) 하락한 4.12%를 기록 중이다. 달러 가치는 큰 변동이 없었다.",https://n.news.naver.com/mnews/article/018/0006186350
2025-12-18 23:04:00,美예상밖 물가 둔화에 뉴욕증시 선물 반등…국채금리 하락 속 기술주 강세,"[뉴욕=이데일리 김상윤 특파원] 미국의 11월 인플레이션이 시장 예상보다 둔화되면서 18일(현지시간) 미 증시가 반등 조짐을 보이고 있다. 국채금리는 하락했고, 대형 기술주가 증시 상승을 주도하고 있다.  미 노동부 산하 노동통계국(BLS)에 따르면 11월 소비자물가지수(CPI)는 전년 대비 2.7% 상승했다. 변동성이 큰 식료품과 에너지를 제외한 근원 CPI는 2.6%로, 모두 시장 전망치를 밑돌았다. 이는 2021년 초 이후 가장 낮은 수준이다.  이번 물가 지표는 지난달 연방정부 셧다운 종료 이후 처음 공개된 것으로, 보고서에는 전월 대비 상승률은 포함되지 않았다. BLS는 셧다운 여파로 지난달 말 10월 CPI 발표를 취소한 바 있다.  도널드 트럼프 미국 대통령은 전날 백악관에서 한 대국민 연설을 통해 물가 부담에 대한 우려를 완화하려는 메시지를 내놓았다. 트럼프 대통령은 “조만간 기준금리 인하를 강하게 믿는 차기 연방준비제도(Fed) 의장을 발표할 것”이라며 “모기지 금리는 더 내려갈 것”이라고 말했다.  물가 둔화 신호에 국채금리는 하락했다. 미 국채 10년물 금리는 전장 대비 3bp(1bp=0.01%포인트) 하락한 4.12%를 기록 중이다. 달러 가치는 큰 변동이 없었다.  이날 오전 9시기준 뉴욕 증시 선물은 강세를 보였다. S&P500 선물은 0.8% 상승하며 나흘 연속 하락세 중단을 예고했고, 나스닥 선물은 1.4% 가량 오르고 있다. 다우존스30 산업평균지수 선물도 0.5%정도 상승 중이다.  개별 종목 가운데서는 마이크론테크놀로지가 실적 호조와 강한 매출 전망에 힘입어 장 전 거래에서 주가가 14%가량 급등하며 기술주 반등을 이끌고 있다. 비트코인도 위험자산 선호 심리에 3% 이상 상승 중이다.  앞서 전날 정규장에서 뉴욕 증시는 인공지능(AI) 관련 반도체주 급락 여파로 부진했다. S&P500과 다우지수는 나흘 연속 하락했고, 나스닥종합지수는 1.8% 떨어졌다. 오라클은 주요 투자자가 100억달러 규모의 미시간 데이터센터 투자에서 철수했다는 외신 보도 이후 주가가 5.4% 급락했다. 브로드컴(-4.5%), 엔비디아(-3.8%), AMD(-5.3%) 등도 동반 약세를 보였다. 시장에서는 대형 데이터센터 프로젝트에 수반되는 막대한 자본 부담이 반도체주 전반에 부담으로 작용하고 있다는 평가가 나온다.  전문가들은 미국 증시가 내년을 앞두고 전반적으로는 긍정적인 흐름을 유지하고 있지만, 위험 요인도 적지 않다고 지적한다. 도이체방크 설문조사에서는 응답자의 57%가 AI 관련 주가 급락 가능성을 내년 최대 리스크로 꼽았고, 25% 이상은 공격적인 금리 인하를 추진하는 새 연준 의장이 시장 불안을 초래할 수 있다고 답했다.  JP모건체이스는 최근 증시 변동성이 올해 급등한 종목에 대한 ‘과도한 쏠림’ 위험을 드러내고 있다고 경고했다. 브램 캐플런 JP모건 주식 파생전략 총괄은 “이들 종목은 충격에 더 민감해 급격한 재평가 위험에 노출돼 있다”며 “변동성이 낮은 종목이 상대적으로 더 나은 위험 대비 수익 구조를 제공한다”고 분석했다.  “매일 아침, 월가의 흐름을 한눈에. [월스트리트in] 구독·좋아요는 선택 아닌 필수!”",https://n.news.naver.com/mnews/article/018/0006186342
2025-12-18 22:50:00,"ECB, 4회 연속 금리 동결···예금금리 연 2.00％ 유지","[이데일리 강민구 기자] 유럽중앙은행(ECB)이 예금 금리를 네 차례 연속 동결했다. 유로존(유로화 사용 20개국) 물가가 목표치에서 안정세를 유지할 것으로 예측되면서 금리를 조정할 필요가 없다고 판단한 것으로 분석된다.  ECB는 18일(현지시간) 독일 프랑크푸르트에서 통화정책회의를 열고, 예금금리(2.00％)와 기준금리(2.15％), 한계대출금리(2.40％)를 모두 변동 없이 유지하기로 했다고 밝혔다.  ECB의 최신 평가에 의하면 중기적으로 인플레이션이 목표치인 2％에서 안정되는 것으로 나타났다.  이날 금리 동결로 유로존 통화정책 기준인 예금금리와 한국 기준금리(2.5％)의 격차는 0.5％포인트를 유지했다.  ECB 운영위원회는 “중기적으로 인플레이션이 2% 목표치에서 안정되는 것으로 보인다”며 “적절한 통화정책 입장을 결정하기 위해 인플레이션 전망과 그에 따른 위험, 다가오는 경제·금융 데이터, 통화정책 전달의 강도 등을 종합 고려해 평가를 해나갈 계획”이라고 밝혔다.  유럽중앙은행(ECB)이 금리를 동결하기로 결정했다.(자료=유럽중앙은행 웹사이트)",https://n.news.naver.com/mnews/article/018/0006186341
2025-12-18 22:48:00,美 11월 근원 CPI 2.6% 상승 예상 밖 둔화…2021년 이후 최저치(상보),"[뉴욕=이데일리 김상윤 특파원]미국의 11월 소비자물가 상승률이 시장 예상치를 밑돌며 둔화 흐름을 이어간 가운데, 근원물가는 2021년 이후 가장 낮은 수준으로 떨어진 것으로 나타났다. 인플레이션 압력이 완화되고 있다는 신호로 해석되지만, 미 정부 셧다운 여파로 지표 신뢰도에 대한 논란도 이어지고 있다.  미 노동부 산하 노동통계국(BLS)은 18일(현지시간) 발표한 지연 통계에서 11월 소비자물가지수(CPI)가 전년 동월 대비 2.7% 상승했다고 밝혔다. 이는 다우존스가 집계한 시장 전망치 3.1%를 하회하는 수준이다.  변동성이 큰 식료품과 에너지 가격을 제외한 근원 소비자물가지수는 전년 대비 2.6% 상승해 2021년 초 이후 가장 낮은 상승률을 기록했다. 근원물가 상승률은 두 달 전만 해도 3.0% 수준이었다.  BLS는 다만 미 연방정부 셧다운으로 인해 10월 물가 데이터 상당 부분을 수집하지 못하면서, 11월 물가의 전월 대비 변화를 포함한 세부 분석에는 한계가 있다고 설명했다. 실제로 BLS는 9~11월 두 달간 근원 CPI가 누적 기준으로 0.2% 상승했다고만 밝혔다.  이번 CPI는 셧다운 기간을 포함한 첫 공식 물가 지표다. 셧다운으로 통계 수집이 차질을 빚으면서 10월 CPI 발표가 취소됐고, 11월 지표 역시 당초 예정됐던 지난 10일보다 늦게 공개됐다.  그럼에도 시장에서는 인플레이션이 올해 초 이후 좁은 범위에서 정체돼 왔다는 점을 감안할 때, 이번 지표가 물가 압력 완화 가능성을 시사한다고 보고 있다.  다만 이번 물가 지표가 연방준비제도(Fed)의 통화정책 판단에 어떤 영향을 미칠지는 불확실하다는 평가도 나온다. 연준 내부에서는 내년 금리 경로를 두고 여전히 의견이 엇갈리고 있다.  연준은 지난주 기준금리를 0.25%포인트 인하하며 세 차례 연속 금리 인하에 나섰다. 이는 고용시장의 추가 악화를 선제적으로 막기 위한 조치라는 설명이다.  제롬 파월 연준 의장은 지난주 기자회견에서 “사상 최장 수준의 정부 셧다운으로 인해 데이터가 왜곡됐을 가능성이 있다”고 언급하며 해석에 신중한 접근이 필요하다고 밝혔다.  시장에서는 연준이 당분간 물가 지표의 추세와 고용시장 상황을 함께 살피며 정책 방향을 결정할 것이라는 관측이 우세하다.",https://n.news.naver.com/mnews/article/018/0006186340
2025-12-18 22:45:00,"비상계엄 관련, 경찰관 65명 자체 감찰 받아",[이데일리 정병묵 기자] 12·3 비상계엄 사태와 관련해 60명이 넘는 경찰관이 경찰청 자체 감찰을 받은 것으로 전해졌다.  18일 채현일 더불어민주당 의원이 경찰청으로부터 제출받은 자료에 따르면 지난 1년간 총 65명의 경찰관이 감찰 대상에 올랐다.  계급별로는 이날 헌법재판소의 탄핵 심판으로 파면된 조지호 전 경찰청장(치안총감)을 비롯해 △치안정감 3명 △치안감 6명 △경무관 8명 △총경 14명 △경정 33명 등이다.  경찰청은 내란중요임무종사 등 혐의로 기소된 4명 중 3명에 대해서는 감찰 조사 후 징계위원회에 회부했다. 다만 국무총리 중앙징계위원회가 1심 형사재판 결과가 나올 때까지 징계 의결을 보류했다.  자체 감찰이 이뤄진 65명 가운데 기소된 4명과 퇴직한 1명을 제외한 60명은 헌법존중 태스크포스가 감찰을 진행 중이다.  (사진=이데일리DB),https://n.news.naver.com/mnews/article/018/0006186339
2025-12-18 22:41:00,천대엽 “여 내란전담재판부법 위헌적”,"[이데일리 정병묵 기자] 천대엽 법원행정처장이 더불어민주당이 내란전담재판부 설치법에 대해 위헌성이 있다고 강조했다.  천대엽 법원행정처장이 지난 24일 서울 여의도 국회를 찾아 우원식 국회의장을 예방하고 있다. (사진=뉴스1) 천 처장은 이날 오후 국회 법제사법위원회 전체회의에서 민주당의 내란전담재판부법의 위헌성이 있다고 주장했다.  대법원은 이날 오전 대법관회의를 거쳐 내란·외환 사건을 전담해 심리할 ‘국가적 중요사건에 대한 전담재판부 설치 및 심리절차에 관한 예규’를 제정하기로 했다.  재판 공정성을 담보하기 위해 무작위 배당을 하되 대상 사건을 배당받은 재판부를 전담재판부로 지정하는 내용 등이 골자다.  천 처장은 이에 대해 “법원장회의와 전국법관대표회의, 3일간 사법부 공청회에서 내란재판부법의 위헌성을 지적하면서도 사건이 1년 가까이 신속·공정하게 결론나지 않는다는 질책이 있었다”고 대책을 내놓은 배경을 설명했다.  천 처장은 민주당 안에 대해 “간과할 수 없는 여러 문제점이 있다”며 “처분적 재판부 구성이라는 위헌적 요소가 있고 헌법과 법률과 시스템이 정한 법관에 의해 재판받을 권리가 보장되지 못하는 점이 있다”고 했다.  이어 민주당 안에 대해 “대법원장이 재판할 판사를 정하는 것이기 때문에 사법역사에 비춰 후퇴라고 볼 수밖에 없다”고 지적했다.  천 처장은 “3심이 전심인 2심 재판부를 구성한다는 점에서 전심 재판 관여라고 하는 법리적인 문제가 있다”며 “사건배당은 사법행정 내부 사안이고, 사무분담이나 사건배당은 사법행정 핵심이라고 되어 있다. 입법부가 (사건배당을) 대체하는 셈이니 위헌 논란 여전히 수반될 수밖에 없다”고 말했다.",https://n.news.naver.com/mnews/article/018/0006186338
2025-12-18 22:39:00,"[속보]11월 美소비자물가, 2.7% 상승…예상치 하회","[뉴욕=이데일리 김상윤 특파원] 11월 미국 소비자물가가 시장 예상보다 덜 오르면서, 인플레이션 압력이 월가의 예상보다 빠르게 완화되고 있고 이에 따라 미 통화정책이 더 완화될 수 있다는 기대가 커지고 있다.  미 노동부 산하 노동통계국(BLS)이 발표한 지연된 보고서에 따르면, 지난달 소비자물가지수(CPI)는 전년 동월 대비 2.7% 상승했다. 이는 다우존스가 집계한 시장 예상치 3.1%를 밑도는 수치다.  변동성이 큰 식료품과 에너지 가격을 제외한 근원 소비자물가 역시 전년 대비 2.6% 상승해 예상치였던 3%를 하회했다.  이번 보고서는 미국 정부 셧다운(일시적 업무중단) 기간을 포함한 첫 물가 지표다. 셧다운으로 인해 당시 통계 수집 과정에 차질이 빚어졌으며, 이로 인해 10월 CPI 발표가 취소되기도 했다. 해당 물가 지표는 원래 12월 10일 공개될 예정이었다.  앞서 9월 CPI 역시 전년 대비 3% 상승해 시장 예상보다 낮은 수준을 기록한 바 있다.",https://n.news.naver.com/mnews/article/018/0006186337
2025-12-18 22:36:00,해치가 뛰노는 DDP…‘서울라이트 2025 겨울’ 31일까지 개최,"미디어아트 축제 ‘서울라이트 DDP 2025 겨울’의 미디어파사드 (사진=김명상 기자) [이데일리 김명상 기자] 서울의 겨울밤이 미디어아트로 빛난다. 서울시와 서울디자인재단은 18일부터 31일까지 동대문디자인플라자(DDP)에서 글로벌 미디어아트 축제 ‘서울라이트 DDP 2025 겨울’을 연다.  올해 주제는 ‘에버글로우(Everglow: 영원히 빛나는 장)’으로, DDP 전역을 크리스마스 타운으로 꾸민다. 특히 222m 길이의 DDP 외벽에서는 서울의 공식 캐릭터 해치를 비롯해 라인프렌즈, 이야이야앤프렌즈 등 인기 캐릭터가 등장하는 미디어파사드가 상영된다.  18일 DDP 어울림광장에서 열린 개막식은 오세훈 서울시장 개회사와 차강희 서울디자인재단 대표의 경과보고로 시작됐다. 이어 무용과 서커스, 미디어파사드가 결합된 ‘산타와 호두까기 인형’ 공연과 ‘크리스마스 판타지 서커스’, 메인 미디어파사드 상영 등이 진행됐다. 행사에는 루카스 초코스 주한 그리스 대사, 김성훈 아이피엑스(IPX) 대표, 알렉시스 니쿠 이야이야앤프렌즈 대표디자이너 등이 참석했으며 시민과 관광객 약 1만 명이 함께했다.  ‘서울라이트 DDP 2025 겨울’의 개막식 (사진=김명상 기자) 서울라이트 DDP는 2019년 시작된 이후 예술적·기술적 진화를 이루며 호평을 받고 있다. 올해는 세계 3대 디자인 어워드(iF, Red Dot, IDEA)를 모두 수상하고, ‘세계 최대 비정형 건축물 3D 맵핑 디스플레이’로 기네스 세계 기록에 등재되기도 했다. DDP는 올해 11월 기준 누적 방문객 1억 2499만 명, 누적 자체수입 1683억 원을 기록하며 서울 대표 명소로 자리매김했다.  DDP를 배경으로 한 이번 축제에서는 캐릭터 협업 작품 3편과 서울디자인재단 제작 콘텐츠 3편 등 총 6편의 미디어파사드가 상영된다. 메인 작품 ‘서울풀 윈터(SEOULFUL WINTER)’는 해치가 주인공으로 등장해 주작, 현무, 백호, 청룡과 함께 서울의 수호와 번영을 표현하는 내용을 담았다. 영상의 마지막에는 “Don’t Worry, Be Hechi(돈 워리, 비 해치)”라는 문구가 새해 희망 메시지로 투사된다.  미디어아트 축제 ‘서울라이트 DDP 2025 겨울’의 미디어파사드 (사진=김명상 기자) 이외에도 미디어파사드에는 IPX와 협업한 ‘서울 위드 라인프렌즈’, 이야이야앤프렌즈의 ‘어 크리스마스 어드벤처’, EDM 리듬이 결합된 ‘메리 비트 서울’ 등이 포함됐다. ‘디디피 윈터스 기프트’는 외벽을 거대한 선물상자로 변신시켜 크리스마스의 분위기를 연출하고, ‘디디피 루미나리에’는 외벽 곡선을 따라 조명을 연결해 DDP 전체를 하나의 루미나리에처럼 구성했다.  미디어아트 축제 ‘서울라이트 DDP 2025 겨울’의 미디어파사드 (사진=김명상 기자) 올해는 시민 참여형 콘텐츠도 확대됐다. 잔디언덕의 ‘위싱 크리스털’에는 시민의 소원이 담긴 약 150개의 크리스탈이 설치돼 음악에 맞춰 색이 변한다. DDP 어울림광장과 팔거리, 미래로 등에는 캐릭터 포토존과 조형물이 조성돼, 관람객이 실제로 영상 속을 걷는 체험이 가능하다.  차강희 대표이사는 “이번 서울라이트 DDP는 미디어아트와 도시 콘텐츠를 결합해 시민이 직접 체험할 수 있도록 기획됐다”며 “31일 자정에는 불꽃놀이, 디제이 공연, 카운트다운 이벤트가 예정되어 있다”고 밝혔다.  차강희 서울디자인재단 대표이사 앞으로 서울시는 DDP를 광화문광장, 청계천과 연계한 겨울 야간 관광 동선의 핵심 거점으로 운영하며, 서울을 ‘겨울에도 멈추지 않는 도시’로 알릴 계획이다.  오세훈 서울시장은 “광화문 광장에서 청계천까지 이어지는 윈터 페스타와 서울라이트가 함께 서울의 야간관광을 활성화하고 있다”며 “세계 젊은 세대가 찾는 도시로 발전하도록 지속적으로 프로그램을 강화하겠다”고 밝혔다.",https://n.news.naver.com/mnews/article/018/0006186336
